anno,sigla_provincia,comune,cod_istat,ambito,arrivi_italiani,arrivi_stranieri,presenze_italiane,presenze_straniere
2023,GR,Campagnatico,53002,Maremma Toscana Area Sud,1534,1853,4106,10577
2023,GR,Capalbio,53003,Maremma Toscana Area Sud,27488,6115,82821,21645
2023,GR,Castel del Piano,53004,Amiata,9454,2224,22794,8873
2023,GR,Castell'Azzara,53005,Amiata,854,397,2909,2543
2023,GR,Castiglione della Pescaia,53006,Maremma Toscana Area Nord,163846,86316,858231,559333
2023,GR,Cinigiano,53007,Maremma Toscana Area Sud,2497,6115,6754,23149
2023,GR,Civitella Paganico,53008,Maremma Toscana Area Sud,4480,2961,11932,13671
2023,GR,Follonica,53009,Maremma Toscana Area Nord,87188,30453,397822,181327
2023,GR,Gavorrano,53010,Maremma Toscana Area Nord,8327,7477,29839,41563
2023,GR,Grosseto,53011,Maremma Toscana Area Sud,194488,41435,881841,203153
2023,GR,Isola del Giglio,53012,Maremma Toscana Area Sud,16917,2714,64141,11928
2023,GR,Magliano in Toscana,53013,Maremma Toscana Area Sud,13822,4683,48133,22656
2023,GR,Manciano,53014,Maremma Toscana Area Sud,64489,24942,148165,58408
2023,GR,Massa Marittima,53015,Maremma Toscana Area Nord,20577,16156,66449,94295
2023,GR,Monte Argentario,53016,Maremma Toscana Area Sud,36564,20403,111091,58141
2023,GR,Monterotondo Marittimo,53027,Maremma Toscana Area Nord,1617,1904,5093,10683
2023,GR,Montieri,53017,Maremma Toscana Area Nord,2049,1130,5531,6476
2023,GR,Orbetello,53018,Maremma Toscana Area Sud,178709,35843,959867,166652
2023,GR,Pitigliano,53019,Maremma Toscana Area Sud,6552,2948,12518,6551
2023,GR,Roccalbegna,53020,Amiata,738,931,1626,4772
2023,GR,Roccastrada,53021,Maremma Toscana Area Nord,3740,6704,11856,34263
2023,GR,Santa Fiora,53022,Amiata,3386,543,9134,4710
2023,GR,Scansano,53023,Maremma Toscana Area Sud,8361,4254,21842,17940
2023,GR,Scarlino,53024,Maremma Toscana Area Nord,43451,16320,271768,113591
2023,GR,Seggiano,53025,Amiata,3504,3477,7722,14250
2023,GR,Semproniano,53028,Maremma Toscana Area Sud,5141,1666,13696,6702
2023,GR,Sorano,53026,Maremma Toscana Area Sud,12391,4372,26844,11166
2023,LI,Bibbona,49001,Costa degli Etruschi,111807,63919,690817,432307
2023,LI,Campiglia Marittima,49002,Costa degli Etruschi,34258,13860,111251,69319
2023,LI,Campo nell'Elba,49003,Elba e Isole di Toscana,55599,26709,316122,182436
2023,LI,Capoliveri,49004,Elba e Isole di Toscana,89772,62504,558637,463062
2023,LI,Capraia Isola,49005,Livorno,2972,1525,7785,3687
2023,LI,Castagneto Carducci,49006,Costa degli Etruschi,88886,65334,587448,472220
2023,LI,Cecina,49007,Costa degli Etruschi,74976,40604,469136,253153
2023,LI,Collesalvetti,49008,Livorno,10702,5828,26528,13899
2023,LI,Livorno,49009,Livorno,117839,85837,256069,185787
2023,LI,Marciana,49010,Elba e Isole di Toscana,28426,12040,136071,64192
2023,LI,Marciana Marina,49011,Elba e Isole di Toscana,15588,7429,58911,26723
2023,LI,Piombino,49012,Costa degli Etruschi,132161,36776,808640,206990
2023,LI,Porto Azzurro,49013,Elba e Isole di Toscana,26134,13044,126745,83591
2023,LI,Portoferraio,49014,Elba e Isole di Toscana,66709,42939,313350,241201
2023,LI,Rio,49021,Elba e Isole di Toscana,26410,7289,143939,47728
2023,LI,Rosignano Marittimo,49017,Costa degli Etruschi,61605,57987,330992,369084
2023,LI,San Vincenzo,49018,Costa degli Etruschi,96264,74091,459532,596640
2023,LI,Sassetta,49019,Costa degli Etruschi,7965,4397,12982,18623
2023,LI,Suvereto,49020,Costa degli Etruschi,9621,4715,36991,32095
2023,LU,Altopascio,46001,Piana di Lucca,7512,3878,14242,11445
2023,LU,Bagni di Lucca,46002,Garfagnana e media valle del Serchio,3527,2072,9120,9175
2023,LU,Barga,46003,Garfagnana e media valle del Serchio,12282,18932,30467,60790
2023,LU,Borgo a Mozzano,46004,Garfagnana e media valle del Serchio,2959,2519,5991,8648
2023,LU,Camaiore,46005,Versilia,83300,58145,275893,231179
2023,LU,Camporgiano,46006,Garfagnana e media valle del Serchio,1011,1869,2087,12328
2023,LU,Capannori,46007,Piana di Lucca,22376,14600,50274,64295
2023,LU,Careggine,46008,Garfagnana e media valle del Serchio,1095,150,1960,851
2023,LU,Castelnuovo di Garfagnana,46009,Garfagnana e media valle del Serchio,10287,2442,30898,10923
2023,LU,Castiglione di Garfagnana,46010,Garfagnana e media valle del Serchio,4559,781,10421,3980
2023,LU,Coreglia Antelminelli,46011,Garfagnana e media valle del Serchio,616,1171,2333,7188
2023,LU,Fabbriche di Vergemoli,46036,Garfagnana e media valle del Serchio,185,406,572,3081
2023,LU,Forte dei Marmi,46013,Versilia,55468,51444,156652,193985
2023,LU,Fosciandora,46014,Garfagnana e media valle del Serchio,85,385,187,2888
2023,LU,Gallicano,46015,Garfagnana e media valle del Serchio,2568,866,5710,3969
2023,LU,Lucca,46017,Piana di Lucca,112048,157843,196520,368965
2023,LU,Massarosa,46018,Versilia,6922,3667,17146,17961
2023,LU,Minucciano,46019,Garfagnana e media valle del Serchio,2881,1304,7199,6093
2023,LU,Molazzana,46020,Garfagnana e media valle del Serchio,345,784,1200,5863
2023,LU,Montecarlo,46021,Piana di Lucca,4755,3201,9365,12915
2023,LU,Pescaglia,46022,Garfagnana e media valle del Serchio,341,1054,1166,6921
2023,LU,Piazza al Serchio,46023,Garfagnana e media valle del Serchio,597,110,2754,628
2023,LU,Pietrasanta,46024,Versilia,72603,48645,244662,183358
2023,LU,Pieve Fosciana,46025,Garfagnana e media valle del Serchio,1902,1365,4631,6504
2023,LU,Porcari,46026,Piana di Lucca,4950,885,11813,2280
2023,LU,San Romano in Garfagnana,46027,Garfagnana e media valle del Serchio,347,313,1170,2147
2023,LU,Seravezza,46028,Versilia,2167,334,7630,909
2023,LU,Sillano Giuncugnano,46037,Garfagnana e media valle del Serchio,2661,903,7715,1929
2023,LU,Stazzema,46030,Versilia,2214,247,4306,575
2023,LU,Vagli Sotto,46031,Garfagnana e media valle del Serchio,776,348,2232,1775
2023,LU,Viareggio,46033,Versilia,141357,87721,798167,312859
2023,LU,Villa Basilica,46034,Piana di Lucca,131,146,335,770
2023,LU,Villa Collemandina,46035,Garfagnana e media valle del Serchio,2284,764,6140,4651
2023,MS,Aulla,45001,Lunigiana,1316,742,4388,1062
2023,MS,Bagnone,45002,Lunigiana,218,514,461,3345
2023,MS,Carrara,45003,Riviera Apuana,20986,11143,54836,26920
2023,MS,Casola in Lunigiana,45004,Lunigiana,189,348,347,1307
2023,MS,Comano,45005,Lunigiana,360,315,641,640
2023,MS,Filattiera,45006,Lunigiana,454,613,745,1889
2023,MS,Fivizzano,45007,Lunigiana,1667,1724,3835,9735
2023,MS,Fosdinovo,45008,Lunigiana,2931,3186,4686,8004
2023,MS,Licciana Nardi,45009,Lunigiana,2276,1474,4379,5330
2023,MS,Massa,45010,Riviera Apuana,145337,50449,664524,194265
2023,MS,Montignoso,45011,Riviera Apuana,10338,5295,46812,22640
2023,MS,Mulazzo,45012,Lunigiana,3523,3051,10798,8702
2023,MS,Podenzana,45013,Lunigiana,812,248,1540,1295
2023,MS,Pontremoli,45014,Lunigiana,6119,2591,10297,6192
2023,MS,Tresana,45015,Lunigiana,699,383,4063,885
2023,MS,Villafranca in Lunigiana,45016,Lunigiana,1213,697,2986,1971
2023,MS,Zeri,45017,Lunigiana,1450,379,2604,520
2023,PI,Bientina,50001,Terre di Pisa,5358,906,12567,2032
2023,PI,Buti,50002,Terre di Pisa,367,875,1143,5030
2023,PI,Calci,50003,Terre di Pisa,805,2238,1846,11854
2023,PI,Calcinaia,50004,Terre di Pisa,1953,459,3289,934
2023,PI,Capannoli,50005,Terre di Pisa,231,884,666,4150
2023,PI,Casale Marittimo,50006,Costa degli Etruschi,1665,6124,6276,61865
2023,PI,Casciana Terme Lari,50040,Terre di Pisa,5241,6178,14930,24055
2023,PI,Cascina,50008,Terre di Pisa,13742,9426,32552,18047
2023,PI,Castelfranco di Sotto,50009,Terre di Pisa,572,1853,1845,11668
2023,PI,Castellina Marittima,50010,Costa degli Etruschi,4661,1872,11216,6042
2023,PI,Castelnuovo di Val di Cecina,50011,Terre di Valdelsa e dell?Etruria Volterrana,1845,2351,5587,15847
2023,PI,Chianni,50012,Terre di Pisa,633,1739,2017,11497
2023,PI,Crespina Lorenzana,50041,Terre di Pisa,1372,1732,6948,13224
2023,PI,Fauglia e Orciano Pisano,50014+50023,Terre di Pisa,1083,1603,4084,8425
2023,PI,Guardistallo,50015,Costa degli Etruschi,3704,4320,15023,29920
2023,PI,Lajatico,50016,Terre di Pisa,1919,3041,4843,15319
2023,PI,Montecatini Val di Cecina,50019,Terre di Valdelsa e dell?Etruria Volterrana,9546,9077,24056,47350
2023,PI,Montescudaio,50020,Costa degli Etruschi,6364,12933,30289,122905
2023,PI,Monteverdi Marittimo,50021,Terre di Valdelsa e dell?Etruria Volterrana,3738,1654,8956,7237
2023,PI,Montopoli in Val d'Arno,50022,Terre di Pisa,3793,5451,11886,22289
2023,PI,Palaia,50024,Terre di Pisa,4088,12900,9694,63672
2023,PI,Peccioli,50025,Terre di Pisa,4187,5363,9621,34182
2023,PI,Pisa,50026,Terre di Pisa,284017,534146,850472,973042
2023,PI,Pomarance,50027,Terre di Valdelsa e dell?Etruria Volterrana,6670,9001,19271,49588
2023,PI,Ponsacco,50028,Terre di Pisa,5556,2514,10142,9309
2023,PI,Pontedera,50029,Terre di Pisa,12875,5833,26332,15535
2023,PI,Riparbella,50030,Costa degli Etruschi,7462,8945,25897,61871
2023,PI,San Giuliano Terme,50031,Terre di Pisa,23459,27330,262255,92272
2023,PI,San Miniato,50032,Terre di Pisa,10488,10372,19564,32874
2023,PI,Santa Croce sull'Arno,50033,Terre di Pisa,15,50,78,296
2023,PI,Santa Luce,50034,Costa degli Etruschi,4727,2399,14183,15389
2023,PI,Santa Maria a Monte,50035,Terre di Pisa,1668,433,4673,1513
2023,PI,Terricciola,50036,Terre di Pisa,1642,4965,4004,29475
2023,PI,Vecchiano,50037,Terre di Pisa,3681,2677,7190,7560
2023,PI,Vicopisano,50038,Terre di Pisa,705,657,2444,2448
2023,PI,Volterra,50039,Terre di Valdelsa e dell?Etruria Volterrana,35900,47190,72269,156995
2023,PO,Cantagallo,100001,Area Pratese,591,194,899,773
2023,PO,Carmignano,100002,Area Pratese,6820,11994,13745,34814
2023,PO,Montemurlo,100003,Area Pratese,3319,3706,4939,9587
2023,PO,Poggio a Caiano,100004,Area Pratese,5969,5755,10907,13237
2023,PO,Prato,100005,Area Pratese,96918,106306,172667,211937
2023,PO,Vaiano,100006,Area Pratese,1405,987,3911,4506
2023,PO,Vernio,100007,Area Pratese,2175,260,9315,499
2023,PT,Abetone Cutigliano,47023,Pistoia e Montagna Pistoiese,35352,2000,89997,5097
2023,PT,Agliana,47002,Pistoia e Montagna Pistoiese,1568,494,8418,1813
2023,PT,Buggiano,47003,Valdinievole,1542,3821,4995,15015
2023,PT,Chiesina Uzzanese e Ponte Buggianese,47022+47016,Valdinievole,28157,1733,40657,3220
2023,PT,Lamporecchio,47005,Valdinievole,7518,14658,16252,85039
2023,PT,Larciano,47006,Valdinievole,5050,4919,9718,16325
2023,PT,Marliana,47007,Pistoia e Montagna Pistoiese,1489,1346,4117,4962
2023,PT,Massa e Cozzile,47008,Valdinievole,942,2167,1593,11614
2023,PT,Monsummano Terme,47009,Valdinievole,8953,12022,18340,37824
2023,PT,Montale,47010,Pistoia e Montagna Pistoiese,2127,542,4930,1101
2023,PT,Montecatini Terme,47011,Valdinievole,199825,388628,458009,1087026
2023,PT,Pescia,47012,Valdinievole,8093,11277,17856,37208
2023,PT,Pieve a Nievole,47013,Valdinievole,1833,777,3394,3479
2023,PT,Pistoia,47014,Pistoia e Montagna Pistoiese,44642,29433,78554,92067
2023,PT,Quarrata,47017,Pistoia e Montagna Pistoiese,2026,1579,9968,5446
2023,PT,Sambuca Pistoiese,47018,Pistoia e Montagna Pistoiese,200,26,392,47
2023,PT,San Marcello Piteglio,47024,Pistoia e Montagna Pistoiese,13432,1970,52410,9135
2023,PT,Serravalle Pistoiese,47020,Pistoia e Montagna Pistoiese,14434,9788,29838,24793
2023,PT,Uzzano,47021,Valdinievole,458,1021,1153,4813
2023,SI,Abbadia San Salvatore,52001,Amiata,28465,2835,66445,4865
2023,SI,Asciano,52002,Terre di Siena,14512,25643,29527,82633
2023,SI,Buonconvento,52003,Terre di Siena,6204,7373,20866,29019
2023,SI,Casole d'Elsa,52004,Terre di Valdelsa e dell?Etruria Volterrana,4792,15145,15325,77193
2023,SI,Castellina in Chianti,52005,Chianti,12756,41503,26020,149513
2023,SI,Castelnuovo Berardenga,52006,Chianti,18787,48885,43847,150252
2023,SI,Castiglione d'Orcia,52007,Val d'Orcia,10528,9131,28511,31313
2023,SI,Cetona,52008,Val di Chiana Senese,2384,2178,7110,11538
2023,SI,Chianciano Terme,52009,Val di Chiana Senese,131918,92057,298115,184080
2023,SI,Chiusdino,52010,Terre di Siena,6526,15611,17262,90512
2023,SI,Chiusi,52011,Val di Chiana Senese,18676,14679,29791,31387
2023,SI,Colle di Val d'Elsa,52012,Terre di Valdelsa e dell?Etruria Volterrana,27614,28527,59743,84116
2023,SI,Gaiole in Chianti,52013,Chianti,8355,25187,17297,83364
2023,SI,Montalcino,52037,Val d'Orcia,30566,59423,60264,158628
2023,SI,Montepulciano,52015,Val di Chiana Senese,53640,75110,99559,202692
2023,SI,Monteriggioni,52016,Terre di Valdelsa e dell?Etruria Volterrana,35292,37180,64016,117827
2023,SI,Monteroni d'Arbia,52017,Terre di Siena,8453,10966,23571,43648
2023,SI,Monticiano,52018,Terre di Siena,4010,2525,7361,11076
2023,SI,Murlo,52019,Terre di Siena,7229,9941,16350,37737
2023,SI,Piancastagnaio,52020,Amiata,3181,1060,7203,2330
2023,SI,Pienza,52021,Val d'Orcia,27827,45387,59542,125729
2023,SI,Poggibonsi,52022,Terre di Valdelsa e dell?Etruria Volterrana,35273,34312,73610,94508
2023,SI,Radda in Chianti,52023,Chianti,8415,23862,18577,79067
2023,SI,Radicofani,52024,Val d'Orcia,3291,3324,7108,10882
2023,SI,Radicondoli,52025,Terre di Valdelsa e dell?Etruria Volterrana,1465,4017,5316,27782
2023,SI,Rapolano Terme,52026,Terre di Siena,34732,10769,73237,42519
2023,SI,San Casciano dei Bagni,52027,Val di Chiana Senese,18179,5997,38987,23639
2023,SI,San Gimignano,52028,Terre di Valdelsa e dell?Etruria Volterrana,62825,145950,115623,410189
2023,SI,San Quirico d'Orcia,52030,Val d'Orcia,53767,29727,122204,84271
2023,SI,Sarteano,52031,Val di Chiana Senese,10476,12755,29134,54051
2023,SI,Siena,52032,Terre di Siena,195879,301336,415711,681992
2023,SI,Sinalunga,52033,Val di Chiana Senese,12032,5586,25316,20604
2023,SI,Sovicille,52034,Terre di Siena,13833,21004,33105,91072
2023,SI,Torrita di Siena,52035,Val di Chiana Senese,4096,7968,8727,31328
2023,SI,Trequanda,52036,Val di Chiana Senese,8484,13536,22304,43732
2024,AR,Anghiari,051001,Valtiberina Toscana,6377,2480,13292,12298
2024,AR,Arezzo,051002,Arezzo,160053,84273,292457,182728
2024,AR,Badia Tedalda,051003,Valtiberina Toscana,1192,127,5053,747
2024,AR,Bibbiena,051004,Casentino,5534,3794,13797,22326
2024,AR,Bucine,051005,Valdarno Aretino,4534,18648,13348,92508
2024,AR,Capolona,051006,Arezzo,1044,1760,2385,9959
2024,AR,Caprese Michelangelo,051007,Valtiberina Toscana,1540,859,4200,2894
2024,AR,Castel Focognano,051008,Casentino,65,513,306,4290
2024,AR,Castel San NiccolÃ²,051010,Casentino,1358,486,3976,2729
2024,AR,Castelfranco PiandiscÃ²,051040,Valdarno Aretino,833,1943,3871,11851
2024,AR,Castiglion Fibocchi,051011,Arezzo,533,1382,1627,8218
2024,AR,Castiglion Fiorentino,051012,Val di Chiana Aretina,15335,29768,32459,87519
2024,AR,Cavriglia,051013,Valdarno Aretino,10956,14997,35384,89252
2024,AR,Chitignano,051014,Casentino,298,8,1158,34
2024,AR,Chiusi della Verna,051015,Casentino,10473,4327,21336,7303
2024,AR,Civitella in Val di Chiana,051016,Val di Chiana Aretina,6641,3927,13172,17078
2024,AR,Cortona,051017,Val di Chiana Aretina,20153,33044,43360,156233
2024,AR,Foiano della Chiana,051018,Val di Chiana Aretina,7909,6804,13519,22361
2024,AR,Laterina Pergine Valdarno,051042,Valdarno Aretino,6707,10030,15233,35470
2024,AR,Loro Ciuffenna,051020,Valdarno Aretino,2938,10109,6336,38533
2024,AR,Lucignano,051021,Val di Chiana Aretina,867,1963,2291,11899
2024,AR,Marciano della Chiana,051022,Val di Chiana Aretina,248,322,466,2256
2024,AR,Monte San Savino,051025,Val di Chiana Aretina,7571,7073,17976,30899
2024,AR,Montemignaio,051023,Casentino,916,502,10784,2810
2024,AR,Monterchi,051024,Valtiberina Toscana,39,194,128,1653
2024,AR,Montevarchi,051026,Valdarno Aretino,14122,7025,25720,20682
2024,AR,Ortignano Raggiolo,051027,Casentino,402,741,958,4744
2024,AR,Pieve Santo Stefano,051030,Valtiberina Toscana,7911,3622,16274,6997
2024,AR,Poppi,051031,Casentino,25958,8223,71935,34739
2024,AR,Pratovecchio Stia,051041,Casentino,6304,3127,11755,11143
2024,AR,San Giovanni Valdarno,051033,Valdarno Aretino,1705,682,5222,2966
2024,AR,Sansepolcro,051034,Valtiberina Toscana,19700,7001,39775,22606
2024,AR,Sestino,051035,Valtiberina Toscana,65,87,171,693
2024,AR,Subbiano,051037,Casentino,5721,1702,10134,8427
2024,AR,Talla,051038,Casentino,672,149,2452,1009
2024,AR,Terranuova Bracciolini,051039,Valdarno Aretino,25145,11141,59617,30318
2024,FI,Bagno a Ripoli,048001,Firenze e Area Fiorentina,11765,24314,32377,68235
2024,FI,Barberino Tavarnelle,048054,Chianti,21602,54344,41322,206572
2024,FI,Barberino di Mugello,048002,Mugello,30542,13724,55808,30376
2024,FI,Borgo San Lorenzo,048004,Mugello,11767,17208,26675,46403
2024,FI,Calenzano,048005,Firenze e Area Fiorentina,49073,69456,107789,111083
2024,FI,Campi Bisenzio,048006,Firenze e Area Fiorentina,42431,60779,75188,88579
2024,FI,Capraia e Limite,048008,Empolese Valdelsa e Montalbano,4894,2576,15481,11046
2024,FI,Castelfiorentino,048010,Empolese Valdelsa e Montalbano,2617,4085,6550,21445
2024,FI,Cerreto Guidi,048011,Empolese Valdelsa e Montalbano,3457,6983,8122,26631
2024,FI,Certaldo,048012,Empolese Valdelsa e Montalbano,10471,24078,24882,88442
2024,FI,Dicomano,048013,Mugello,1023,1231,2981,7168
2024,FI,Empoli,048014,Empolese Valdelsa e Montalbano,10434,4421,23624,13276
2024,FI,Fiesole,048015,Firenze e Area Fiorentina,17206,38804,36867,105944
2024,FI,Figline e Incisa Valdarno,048052,Firenze e Area Fiorentina,38172,64653,95895,444672
2024,FI,Firenze,048017,Firenze e Area Fiorentina,848382,3068328,1545036,7442943
2024,FI,Firenzuola,048018,Mugello,4966,2644,8807,5416
2024,FI,Fucecchio,048019,Empolese Valdelsa e Montalbano,4852,3623,14993,13915
2024,FI,Gambassi Terme,048020,Empolese Valdelsa e Montalbano,5948,11091,11698,49306
2024,FI,Greve in Chianti,048021,Chianti,13316,51534,28276,178483
2024,FI,Impruneta,048022,Firenze e Area Fiorentina,10804,30457,28522,81320
2024,FI,Lastra a Signa,048024,Firenze e Area Fiorentina,6664,5478,20514,22649
2024,FI,Londa,048025,Firenze e Area Fiorentina,390,692,657,3621
2024,FI,Marradi,048026,Mugello,2578,927,17893,6204
2024,FI,Montaione,048027,Empolese Valdelsa e Montalbano,11277,41080,29909,230507
2024,FI,Montelupo Fiorentino,048028,Empolese Valdelsa e Montalbano,2958,2130,15810,10449
2024,FI,Montespertoli,048030,Empolese Valdelsa e Montalbano,6842,17700,15398,73426
2024,FI,Palazzuolo sul Senio,048031,Mugello,2122,1357,5651,9526
2024,FI,Pelago,048032,Firenze e Area Fiorentina,4913,7065,13609,23515
2024,FI,Pontassieve,048033,Firenze e Area Fiorentina,5315,11774,10995,42138
2024,FI,Reggello,048035,Firenze e Area Fiorentina,22114,33496,67081,103461
2024,FI,Rignano sull'Arno,048036,Firenze e Area Fiorentina,7650,29148,18646,95484
2024,FI,Rufina,048037,Firenze e Area Fiorentina,946,1311,4211,5743
2024,FI,San Casciano in Val di Pesa,048038,Chianti,9723,23180,22520,84854
2024,FI,San Godenzo,048039,Mugello,1689,134,5228,803
2024,FI,Scandicci,048041,Firenze e Area Fiorentina,16965,8608,34153,25168
2024,FI,Scarperia e San Piero,048053,Mugello,21742,16684,38061,45342
2024,FI,Sesto Fiorentino,048043,Firenze e Area Fiorentina,51412,100749,81707,133615
2024,FI,Signa,048044,Firenze e Area Fiorentina,13753,17186,36512,34720
2024,FI,Vaglia,048046,Firenze e Area Fiorentina,4578,4026,10151,9839
2024,FI,Vicchio,048049,Mugello,2509,3924,7599,18603
2024,FI,Vinci,048050,Empolese Valdelsa e Montalbano,19252,13732,32346,44392
2024,GR,Arcidosso,053001,Amiata,6743,2374,16927,13347
2024,GR,Campagnatico,053002,Maremma Toscana Area Sud,1377,1865,3427,10472
2024,GR,Capalbio,053003,Maremma Toscana Area Sud,32055,7816,104799,28552
2024,GR,Castel del Piano,053004,Amiata,10546,3041,22035,10637
2024,GR,Castell'Azzara,053005,Amiata,778,534,3243,3690
2024,GR,Castiglione della Pescaia,053006,Maremma Toscana Area Nord,158611,94262,832097,610499
2024,GR,Cinigiano,053007,Maremma Toscana Area Sud,2797,6070,7192,25121
2024,GR,Civitella Paganico,053008,Maremma Toscana Area Sud,6676,5403,19234,28285
2024,GR,Follonica,053009,Maremma Toscana Area Nord,76673,25501,368914,158544
2024,GR,Gavorrano,053010,Maremma Toscana Area Nord,5348,6080,20582,37122
2024,GR,Grosseto,053011,Maremma Toscana Area Sud,182069,44978,735758,198531
2024,GR,Isola del Giglio,053012,Maremma Toscana Area Sud,18305,2825,61626,11610
2024,GR,Magliano in Toscana,053013,Maremma Toscana Area Sud,16017,5780,61304,28552
2024,GR,Manciano,053014,Maremma Toscana Area Sud,59924,24683,140163,59593
2024,GR,Massa Marittima,053015,Maremma Toscana Area Nord,20844,18658,65411,109545
2024,GR,Monte Argentario,053016,Maremma Toscana Area Sud,34740,25149,99801,69527
2024,GR,Monterotondo Marittimo,053027,Maremma Toscana Area Nord,1301,2156,4167,12039
2024,GR,Montieri,053017,Maremma Toscana Area Nord,1813,1380,4600,7227
2024,GR,Orbetello,053018,Maremma Toscana Area Sud,181519,42987,912905,198255
2024,GR,Pitigliano,053019,Maremma Toscana Area Sud,7121,4612,14252,9385
2024,GR,Roccalbegna,053020,Amiata,1023,1272,1965,5042
2024,GR,Roccastrada,053021,Maremma Toscana Area Nord,4087,8030,11893,39267
2024,GR,Santa Fiora,053022,Amiata,3867,2207,9875,7696
2024,GR,Scansano,053023,Maremma Toscana Area Sud,8633,6020,20704,24240
2024,GR,Scarlino,053024,Maremma Toscana Area Nord,45205,17612,273323,119817
2024,GR,Seggiano,053025,Amiata,2870,3693,5978,14180
2024,GR,Semproniano,053028,Maremma Toscana Area Sud,4566,1980,10886,4812
2024,GR,Sorano,053026,Maremma Toscana Area Sud,12175,5083,26470,12415
2024,LI,Bibbona,049001,Costa degli Etruschi,106761,67019,684228,467787
2024,LI,Campiglia Marittima,049002,Costa degli Etruschi,33990,15335,105836,70302
2024,LI,Campo nell'Elba,049003,Elba e Isole di Toscana,58919,31114,332512,205886
2024,LI,Capoliveri,049004,Elba e Isole di Toscana,94905,69431,583634,489419
2024,LI,Capraia Isola,049005,Livorno,3164,1512,9368,3705
2024,LI,Castagneto Carducci,049006,Costa degli Etruschi,86831,69674,518306,478363
2024,LI,Cecina,049007,Costa degli Etruschi,84701,47181,498475,271541
2024,LI,Collesalvetti,049008,Livorno,10490,5418,25820,14507
2024,LI,Livorno,049009,Livorno,119290,88183,247175,185807
2024,LI,Marciana,049010,Elba e Isole di Toscana,32243,16245,153284,82674
2024,LI,Marciana Marina,049011,Elba e Isole di Toscana,14734,7544,58060,28891
2024,LI,Piombino,049012,Costa degli Etruschi,127944,42614,726243,232875
2024,LI,Porto Azzurro,049013,Elba e Isole di Toscana,25252,13765,122661,81258
2024,LI,Portoferraio,049014,Elba e Isole di Toscana,64642,45740,300840,256456
2024,LI,Rio,049021,Elba e Isole di Toscana,24507,7417,133643,46166
2024,LI,Rosignano Marittimo,049017,Costa degli Etruschi,64112,55327,345183,323724
2024,LI,San Vincenzo,049018,Costa degli Etruschi,93306,67787,444345,527027
2024,LI,Sassetta,049019,Costa degli Etruschi,8798,4074,13798,16921
2024,LI,Suvereto,049020,Costa degli Etruschi,9510,5466,33551,33594
2024,LU,Altopascio,046001,Piana di Lucca,892,858,927,860
2024,LU,Bagni di Lucca,046002,Garfagnana e media valle del Serchio,3091,2468,6222,10074
2024,LU,Barga,046003,Garfagnana e media valle del Serchio,14868,17256,36580,56759
2024,LU,Borgo a Mozzano,046004,Garfagnana e media valle del Serchio,3167,3432,6254,10942
2024,LU,Camaiore,046005,Versilia,89575,65003,279412,251301
2024,LU,Camporgiano,046006,Garfagnana e media valle del Serchio,1120,3029,2209,18318
2024,LU,Capannori e Villa Basilica,046007+046034,Piana di Lucca,21848,18459,43706,68882
2024,LU,Careggine,046008,Garfagnana e media valle del Serchio,861,143,1369,502
2024,LU,Castelnuovo di Garfagnana,046009,Garfagnana e media valle del Serchio,8360,2450,22301,10833
2024,LU,Castiglione di Garfagnana,046010,Garfagnana e media valle del Serchio,5930,1271,14259,5967
2024,LU,Coreglia Antelminelli,046011,Garfagnana e media valle del Serchio,539,1101,1271,7239
2024,LU,Fabbriche di Vergemoli,046036,Garfagnana e media valle del Serchio,193,527,592,3427
2024,LU,Forte dei Marmi,046013,Versilia,52786,55373,139199,206143
2024,LU,Fosciandora,046014,Garfagnana e media valle del Serchio,94,365,272,2407
2024,LU,Gallicano,046015,Garfagnana e media valle del Serchio,2037,1052,4026,4801
2024,LU,Lucca,046017,Piana di Lucca,112463,172493,191087,398498
2024,LU,Massarosa,046018,Versilia,6961,3749,20011,16972
2024,LU,Minucciano,046019,Garfagnana e media valle del Serchio,1249,819,3474,4522
2024,LU,Molazzana,046020,Garfagnana e media valle del Serchio,786,898,1604,6546
2024,LU,Montecarlo,046021,Piana di Lucca,4657,3428,9886,13775
2024,LU,Pescaglia,046022,Garfagnana e media valle del Serchio,315,1036,919,7051
2024,LU,Piazza al Serchio,046023,Garfagnana e media valle del Serchio,410,111,884,547
2024,LU,Pietrasanta,046024,Versilia,77545,53738,252323,197543
2024,LU,Pieve Fosciana,046025,Garfagnana e media valle del Serchio,1561,1303,3749,6476
2024,LU,Porcari,046026,Piana di Lucca,5328,1090,12988,3163
2024,LU,San Romano in Garfagnana,046027,Garfagnana e media valle del Serchio,1034,274,2664,1386
2024,LU,Seravezza,046028,Versilia,2378,212,7571,589
2024,LU,Sillano Giuncugnano,046037,Garfagnana e media valle del Serchio,2512,835,8008,1908
2024,LU,Stazzema,046030,Versilia,2271,278,3978,712
2024,LU,Vagli Sotto,046031,Garfagnana e media valle del Serchio,477,470,742,2956
2024,LU,Viareggio,046033,Versilia,137549,101148,603506,367446
2024,LU,Villa Collemandina,046035,Garfagnana e media valle del Serchio,2004,730,5255,4935
2024,MS,Aulla,045001,Lunigiana,1923,1253,4968,1856
2024,MS,Bagnone,045002,Lunigiana,320,819,699,4895
2024,MS,Carrara,045003,Riviera Apuana,19186,9077,49999,24485
