anno,provincia,comune,mese,arrivi,presenze,arrivi_est,presenze_est
2024,Ogliastra,Ussassai,4,24,24,4,4
2024,Ogliastra,Ussassai,5,27,33,16,22
2024,Ogliastra,Ussassai,6,25,25,6,6
2024,Ogliastra,Ussassai,7,11,13,4,4
2024,Ogliastra,Ussassai,8,43,71,11,24
2024,Ogliastra,Ussassai,9,36,40,13,15
2024,Ogliastra,Ussassai,10,24,24,8,8
2024,Ogliastra,Ussassai,11,14,16,3,4
2024,Ogliastra,Ussassai,12,14,15,5,6
2024,Ogliastra,Villagrande Strisaili,0,14,14,2,2
2024,Ogliastra,Villagrande Strisaili,3,8,8,4,4
2024,Ogliastra,Villagrande Strisaili,4,8,8,2,2
2024,Ogliastra,Villagrande Strisaili,5,19,28,9,17
2024,Ogliastra,Villagrande Strisaili,6,26,40,17,21
2024,Ogliastra,Villagrande Strisaili,7,7,30,2,22
2024,Ogliastra,Villagrande Strisaili,8,44,147,10,46
2024,Ogliastra,Villagrande Strisaili,9,10,32,6,23
2024,Ogliastra,Villagrande Strisaili,10,6,12,3,3
2024,Oristano,Abbasanta,2,16,50,0,0
2024,Oristano,Abbasanta,3,137,227,16,30
2024,Oristano,Abbasanta,4,162,296,24,75
2024,Oristano,Abbasanta,5,175,289,81,163
2024,Oristano,Abbasanta,6,178,301,47,90
2024,Oristano,Abbasanta,7,215,444,51,148
2024,Oristano,Abbasanta,8,223,581,67,306
2024,Oristano,Abbasanta,9,182,411,81,233
2024,Oristano,Abbasanta,10,118,254,26,52
2024,Oristano,Abbasanta,11,11,80,3,31
2024,Oristano,Abbasanta,12,13,95,4,32
2024,Oristano,Aidomaggiore,0,7,17,3,4
2024,Oristano,Aidomaggiore,7,8,24,2,14
2024,Oristano,Aidomaggiore,8,70,100,21,31
2024,Oristano,Aidomaggiore,9,27,43,15,15
2024,Oristano,Aidomaggiore,10,15,32,5,8
2024,Oristano,Aidomaggiore,11,11,14,2,2
2024,Oristano,Ales,0,20,20,0,0
2024,Oristano,Ales,1,12,16,0,0
2024,Oristano,Ales,2,9,20,0,0
2024,Oristano,Ales,3,21,22,3,3
2024,Oristano,Ales,4,52,75,14,23
2024,Oristano,Ales,5,29,42,15,28
2024,Oristano,Ales,6,59,103,16,32
2024,Oristano,Ales,7,41,106,25,85
2024,Oristano,Ales,8,86,232,29,114
2024,Oristano,Ales,9,63,73,30,32
2024,Oristano,Ales,10,28,41,6,13
2024,Oristano,Ales,11,22,67,7,20
2024,Oristano,Allai,0,4,42,2,2
2024,Oristano,Arborea,1,99,219,8,19
2024,Oristano,Arborea,2,348,624,15,31
2024,Oristano,Arborea,3,267,424,30,40
2024,Oristano,Arborea,4,757,1744,332,744
2024,Oristano,Arborea,5,2810,6749,1132,3645
2024,Oristano,Arborea,6,4394,12127,1168,4033
2024,Oristano,Arborea,7,4550,19428,968,4697
2024,Oristano,Arborea,8,5958,24209,998,4810
2024,Oristano,Arborea,9,4393,15271,2233,8286
2024,Oristano,Arborea,10,2170,6209,672,2727
2024,Oristano,Arborea,11,305,706,36,106
2024,Oristano,Arborea,12,98,165,8,17
2024,Oristano,Ardauli,0,2,26,2,26
2024,Oristano,Assolo,0,12,76,10,70
2024,Oristano,Assolo,8,14,52,6,28
2024,Oristano,Assolo,9,2,24,2,18
2024,Oristano,Baradili,0,14,48,10,40
2024,Oristano,Baradili,6,6,8,2,4
2024,Oristano,Baratili San Pietro,1,6,24,2,8
2024,Oristano,Baratili San Pietro,2,12,44,4,8
2024,Oristano,Baratili San Pietro,3,7,32,6,30
2024,Oristano,Baratili San Pietro,4,8,41,4,30
2024,Oristano,Baratili San Pietro,5,17,87,11,78
2024,Oristano,Baratili San Pietro,6,42,362,18,118
2024,Oristano,Baratili San Pietro,7,109,708,65,344
2024,Oristano,Baratili San Pietro,8,138,901,54,353
2024,Oristano,Baratili San Pietro,9,44,454,12,163
2024,Oristano,Baratili San Pietro,10,17,89,13,84
2024,Oristano,Baratili San Pietro,11,7,13,2,6
2024,Oristano,Baratili San Pietro,12,7,27,5,21
2024,Oristano,Baressa,1,8,12,4,4
2024,Oristano,Baressa,3,52,55,2,2
2024,Oristano,Baressa,4,66,93,23,28
2024,Oristano,Baressa,5,75,95,58,70
2024,Oristano,Baressa,6,19,33,10,22
2024,Oristano,Baressa,7,67,171,43,136
2024,Oristano,Baressa,8,78,246,32,122
2024,Oristano,Baressa,9,112,198,36,69
2024,Oristano,Baressa,10,49,130,21,52
2024,Oristano,Baressa,11,8,52,5,19
2024,Oristano,Baressa,12,0,0,0,0
2024,Oristano,Bauladu,0,6,24,0,0
2024,Oristano,Bauladu,1,9,50,0,0
2024,Oristano,Bauladu,2,6,38,0,0
2024,Oristano,Bauladu,3,5,25,2,4
2024,Oristano,Bauladu,4,10,40,5,13
2024,Oristano,Bauladu,5,6,84,4,8
2024,Oristano,Bauladu,6,37,206,6,40
2024,Oristano,Bauladu,7,33,143,16,53
2024,Oristano,Bauladu,8,64,327,24,90
2024,Oristano,Bauladu,9,25,102,13,44
2024,Oristano,Bonarcado,0,4,5,0,0
2024,Oristano,Bonarcado,2,31,163,8,32
2024,Oristano,Bonarcado,3,50,54,8,8
2024,Oristano,Bonarcado,4,149,537,33,45
2024,Oristano,Bonarcado,5,118,190,31,59
2024,Oristano,Bonarcado,6,202,317,34,50
2024,Oristano,Bonarcado,7,187,653,88,343
2024,Oristano,Bonarcado,8,358,1310,208,851
2024,Oristano,Bonarcado,9,182,324,91,160
2024,Oristano,Bonarcado,10,192,329,114,208
2024,Oristano,Bonarcado,11,82,139,12,25
2024,Oristano,Bonarcado,12,41,41,8,8
2024,Oristano,Bosa,1,330,806,80,101
2024,Oristano,Bosa,2,663,1224,128,207
2024,Oristano,Bosa,3,1225,2138,377,682
2024,Oristano,Bosa,4,4635,7190,1879,2946
2024,Oristano,Bosa,5,5260,9767,3846,7283
2024,Oristano,Bosa,6,6071,12145,3893,7626
2024,Oristano,Bosa,7,6827,18908,4237,10902
2024,Oristano,Bosa,8,7891,24140,4298,12436
2024,Oristano,Bosa,9,6757,15730,4801,10443
2024,Oristano,Bosa,10,3838,7439,3089,5930
2024,Oristano,Bosa,11,533,1147,167,329
2024,Oristano,Bosa,12,587,1134,116,248
2024,Oristano,Busachi,0,17,20,1,1
2024,Oristano,Cabras,1,113,494,60,356
2024,Oristano,Cabras,2,250,658,44,219
2024,Oristano,Cabras,3,279,535,122,251
2024,Oristano,Cabras,4,1329,2864,788,1768
2024,Oristano,Cabras,5,2682,6019,1828,4249
2024,Oristano,Cabras,6,4531,12832,1949,4990
2024,Oristano,Cabras,7,5101,21277,1810,7011
2024,Oristano,Cabras,8,6080,27014,1624,5959
2024,Oristano,Cabras,9,4707,15624,2359,6546
2024,Oristano,Cabras,10,2103,5316,1419,3812
2024,Oristano,Cabras,11,240,592,117,359
2024,Oristano,Cabras,12,344,948,115,376
2024,Oristano,Cuglieri,1,14,89,10,81
2024,Oristano,Cuglieri,2,27,136,9,98
2024,Oristano,Cuglieri,3,87,202,32,124
2024,Oristano,Cuglieri,4,1498,3727,877,2254
2024,Oristano,Cuglieri,5,3570,11961,2410,9046
2024,Oristano,Cuglieri,6,5532,21287,2049,8992
2024,Oristano,Cuglieri,7,6208,34171,2575,15167
2024,Oristano,Cuglieri,8,6623,41004,2255,14381
2024,Oristano,Cuglieri,9,5098,21393,3128,11203
2024,Oristano,Cuglieri,10,1887,6593,1567,5371
2024,Oristano,Cuglieri,11,58,169,21,65
2024,Oristano,Cuglieri,12,70,135,25,79
2024,Oristano,Flussio,0,3,12,3,12
2024,Oristano,Flussio,4,12,62,8,52
2024,Oristano,Flussio,5,15,64,15,64
2024,Oristano,Flussio,6,12,103,10,99
2024,Oristano,Flussio,7,51,193,45,166
2024,Oristano,Flussio,8,63,552,35,268
2024,Oristano,Flussio,9,17,125,17,125
2024,Oristano,Flussio,10,6,24,6,24
2024,Oristano,Fordongianus,1,3142,4644,27,67
2024,Oristano,Fordongianus,2,2994,4253,28,36
2024,Oristano,Fordongianus,3,3193,4438,16,21
2024,Oristano,Fordongianus,4,2414,3505,32,40
2024,Oristano,Fordongianus,5,1652,2579,25,25
2024,Oristano,Fordongianus,6,821,1220,21,29
2024,Oristano,Fordongianus,7,5,17,1,3
2024,Oristano,Fordongianus,8,1195,2343,16,49
2024,Oristano,Fordongianus,9,2085,4300,43,82
2024,Oristano,Fordongianus,10,2599,5090,44,60
2024,Oristano,Fordongianus,11,2989,5245,16,26
2024,Oristano,Fordongianus,12,2908,5141,42,74
2024,Oristano,Ghilarza,1,44,111,2,3
2024,Oristano,Ghilarza,2,56,140,8,32
2024,Oristano,Ghilarza,3,77,179,14,34
2024,Oristano,Ghilarza,4,79,263,12,31
2024,Oristano,Ghilarza,5,88,241,31,90
2024,Oristano,Ghilarza,6,73,207,28,105
2024,Oristano,Ghilarza,7,123,378,37,196
2024,Oristano,Ghilarza,8,201,601,107,397
2024,Oristano,Ghilarza,9,138,296,27,83
2024,Oristano,Ghilarza,10,83,176,29,79
2024,Oristano,Ghilarza,11,83,188,10,40
2024,Oristano,Ghilarza,12,81,210,13,57
2024,Oristano,Gonnosnò,0,14,72,9,58
2024,Oristano,Gonnostramatza,0,10,10,2,2
2024,Oristano,Gonnostramatza,6,5,52,5,52
2024,Oristano,Gonnostramatza,7,16,75,2,23
2024,Oristano,Gonnostramatza,8,15,115,3,63
2024,Oristano,Gonnostramatza,9,18,23,10,15
2024,Oristano,Gonnostramatza,10,23,41,19,29
2024,Oristano,Laconi,0,120,122,1,1
2024,Oristano,Laconi,1,82,82,4,4
2024,Oristano,Laconi,3,132,148,3,5
2024,Oristano,Laconi,4,78,94,14,27
2024,Oristano,Laconi,5,37,46,6,15
2024,Oristano,Laconi,6,30,30,8,8
2024,Oristano,Laconi,7,51,73,17,33
2024,Oristano,Laconi,8,68,105,19,31
2024,Oristano,Laconi,9,21,29,4,12
2024,Oristano,Laconi,10,137,157,15,23
2024,Oristano,Laconi,11,157,186,3,6
2024,Oristano,Laconi,12,102,111,4,8
2024,Oristano,Magomadas,1,1,15,1,5
2024,Oristano,Magomadas,2,11,43,3,14
2024,Oristano,Magomadas,3,49,135,26,84
2024,Oristano,Magomadas,4,201,598,138,498
2024,Oristano,Magomadas,5,204,795,191,759
2024,Oristano,Magomadas,6,509,1714,323,1193
2024,Oristano,Magomadas,7,648,2693,465,2030
2024,Oristano,Magomadas,8,730,3323,415,1848
2024,Oristano,Magomadas,9,441,1816,346,1432
2024,Oristano,Magomadas,10,218,876,190,815
2024,Oristano,Magomadas,11,22,73,16,56
2024,Oristano,Magomadas,12,11,80,7,64
2024,Oristano,Marrubiu,0,1,2,0,0
2024,Oristano,Marrubiu,1,5,7,0,0
2024,Oristano,Marrubiu,2,16,61,10,36
2024,Oristano,Marrubiu,4,32,59,24,42
2024,Oristano,Marrubiu,5,48,156,21,68
2024,Oristano,Marrubiu,6,59,133,27,44
2024,Oristano,Marrubiu,7,108,371,56,158
2024,Oristano,Marrubiu,8,126,628,46,242
2024,Oristano,Marrubiu,9,60,210,31,115
2024,Oristano,Marrubiu,10,44,51,29,33
2024,Oristano,Marrubiu,11,5,15,2,2
2024,Oristano,Marrubiu,12,10,42,0,0
2024,Oristano,Masullas,0,8,29,8,29
2024,Oristano,Masullas,9,5,29,4,19
2024,Oristano,Masullas,10,2,14,2,12
2024,Oristano,Masullas,11,7,14,2,9
2024,Oristano,Masullas,12,8,15,0,0
2024,Oristano,Milis,0,6,28,1,18
2024,Oristano,Milis,1,3,19,0,16
2024,Oristano,Milis,4,20,179,20,179
2024,Oristano,Milis,5,19,156,16,145
2024,Oristano,Milis,6,28,213,21,164
2024,Oristano,Milis,7,53,324,41,273
2024,Oristano,Milis,8,53,467,45,407
2024,Oristano,Milis,9,17,159,11,83
2024,Oristano,Milis,10,26,121,24,119
2024,Oristano,Milis,11,23,82,13,72
2024,Oristano,Milis,12,13,146,11,142
2024,Oristano,Modolo,0,9,22,4,8
2024,Oristano,Modolo,4,50,77,36,56
2024,Oristano,Modolo,5,47,106,43,86
2024,Oristano,Modolo,6,68,161,39,68
2024,Oristano,Modolo,7,120,413,73,274
2024,Oristano,Modolo,8,160,627,96,312
2024,Oristano,Modolo,9,97,248,67,157
2024,Oristano,Modolo,10,11,34,8,31
2024,Oristano,Mogoro,0,12,87,5,41
2024,Oristano,Mogoro,6,13,53,9,27
2024,Oristano,Mogoro,7,12,58,11,56
2024,Oristano,Mogoro,8,19,142,18,141
2024,Oristano,Mogoro,9,5,16,3,6
2024,Oristano,Narbolia,0,4,4,2,2
2024,Oristano,Narbolia,1,20,63,1,5
2024,Oristano,Narbolia,2,5,13,3,7
2024,Oristano,Narbolia,4,31,50,9,26
2024,Oristano,Narbolia,5,1803,4962,1571,4464
2024,Oristano,Narbolia,6,3020,8878,1817,5271
2024,Oristano,Narbolia,7,4146,18520,1976,8322
2024,Oristano,Narbolia,8,5649,29277,2084,9257
2024,Oristano,Narbolia,9,3913,13304,3042,9778
2024,Oristano,Narbolia,10,2335,6547,2119,6069
2024,Oristano,Narbolia,11,228,582,166,448
2024,Oristano,Narbolia,12,162,337,95,186
2024,Oristano,Norbello,5,124,155,86,109
2024,Oristano,Norbello,6,194,364,106,174
2024,Oristano,Norbello,7,328,1198,179,683
2024,Oristano,Norbello,8,455,1313,205,683
2024,Oristano,Nughedu Santa Vittoria,0,1,2,0,0
2024,Oristano,Nughedu Santa Vittoria,3,7,13,1,1
2024,Oristano,Nughedu Santa Vittoria,4,7,7,4,4
2024,Oristano,Nughedu Santa Vittoria,5,4,11,3,10
2024,Oristano,Nughedu Santa Vittoria,6,8,20,3,13
2024,Oristano,Nughedu Santa Vittoria,7,6,10,0,0
2024,Oristano,Nughedu Santa Vittoria,8,18,27,2,4
2024,Oristano,Nughedu Santa Vittoria,9,6,8,4,6
2024,Oristano,Nughedu Santa Vittoria,10,6,10,1,2
2024,Oristano,Nughedu Santa Vittoria,11,4,10,1,1
2024,Oristano,Nurachi,0,4,40,4,40
2024,Oristano,Nurachi,2,11,26,0,0
2024,Oristano,Nurachi,3,13,60,7,36
2024,Oristano,Nurachi,4,69,260,59,235
2024,Oristano,Nurachi,5,73,293,68,283
2024,Oristano,Nurachi,6,151,761,78,440
2024,Oristano,Nurachi,7,261,1343,113,593
2024,Oristano,Nurachi,8,253,2000,106,797
2024,Oristano,Nurachi,9,161,991,78,455
2024,Oristano,Nurachi,10,38,218,33,196
2024,Oristano,Nurachi,11,8,44,4,28
2024,Oristano,Nurachi,12,26,134,20,118
2024,Oristano,Nureci,0,22,28,3,3
2024,Oristano,Nureci,4,20,25,5,6
2024,Oristano,Nureci,5,29,52,22,45
2024,Oristano,Nureci,6,12,20,8,16
2024,Oristano,Nureci,7,20,24,12,14
2024,Oristano,Nureci,8,48,71,22,36
2024,Oristano,Nureci,9,17,39,12,32
2024,Oristano,Nureci,10,42,50,23,27
2024,Oristano,Nureci,11,35,37,6,8
2024,Oristano,Nureci,12,14,14,2,2
2024,Oristano,Oristano,1,2590,5450,366,1138
2024,Oristano,Oristano,2,4017,7421,447,1055
2024,Oristano,Oristano,3,3951,6577,667,1468
2024,Oristano,Oristano,4,7235,12610,2923,5714
2024,Oristano,Oristano,5,9276,17532,5430,10907
2024,Oristano,Oristano,6,10145,23246,4957,11336
2024,Oristano,Oristano,7,11307,32099,5223,14384
2024,Oristano,Oristano,8,12817,43264,5350,14545
2024,Oristano,Oristano,9,12297,27447,7279,14926
2024,Oristano,Oristano,10,7488,14932,3902,8017
2024,Oristano,Oristano,11,2976,5734,466,1246
2024,Oristano,Oristano,12,3410,6332,550,1527
2024,Oristano,Palmas Arborea,0,1,3,0,0
2024,Oristano,Palmas Arborea,6,4,9,3,8
2024,Oristano,Paulilatino,1,19,195,0,0
2024,Oristano,Paulilatino,2,18,239,2,2
2024,Oristano,Paulilatino,3,68,291,8,21
2024,Oristano,Paulilatino,4,81,441,33,137
2024,Oristano,Paulilatino,5,102,274,52,151
2024,Oristano,Paulilatino,6,107,279,65,191
2024,Oristano,Paulilatino,7,118,434,81,347
2024,Oristano,Paulilatino,8,147,357,77,227
2024,Oristano,Paulilatino,9,129,315,76,202
2024,Oristano,Paulilatino,10,33,141,13,63
2024,Oristano,Paulilatino,11,20,48,1,1
2024,Oristano,Paulilatino,12,21,44,7,26
2024,Oristano,Pompu,0,21,39,0,0
2024,Oristano,Pompu,9,10,22,3,15
2024,Oristano,Pompu,10,3,3,0,0
2024,Oristano,Riola Sardo,1,57,389,18,222
2024,Oristano,Riola Sardo,2,66,266,15,86
2024,Oristano,Riola Sardo,3,31,68,10,10
2024,Oristano,Riola Sardo,4,154,339,85,196
2024,Oristano,Riola Sardo,5,274,609,190,416
2024,Oristano,Riola Sardo,6,432,1308,179,605
2024,Oristano,Riola Sardo,7,648,2490,254,911
2024,Oristano,Riola Sardo,8,780,4105,173,627
2024,Oristano,Riola Sardo,9,591,1840,297,749
2024,Oristano,Riola Sardo,10,192,534,136,421
2024,Oristano,Riola Sardo,11,54,97,13,25
2024,Oristano,Riola Sardo,12,42,97,1,3
2024,Oristano,Ruinas,0,7,18,0,9
2024,Oristano,Ruinas,4,5,7,2,2
2024,Oristano,Ruinas,5,11,50,11,50
2024,Oristano,Ruinas,6,14,30,12,26
2024,Oristano,Ruinas,7,21,51,17,47
2024,Oristano,Ruinas,8,12,65,4,19
2024,Oristano,Ruinas,9,15,31,13,29
2024,Oristano,Ruinas,10,5,9,5,9
2024,Oristano,Sagama,0,8,10,2,4
2024,Oristano,Sagama,4,4,4,2,2
2024,Oristano,Sagama,8,27,41,2,2
2024,Oristano,Sagama,9,11,20,9,18
2024,Oristano,Samugheo,0,13,19,0,0
2024,Oristano,Samugheo,2,16,32,3,19
2024,Oristano,Samugheo,3,12,12,0,0
2024,Oristano,Samugheo,4,10,11,1,1
2024,Oristano,Samugheo,5,13,33,6,24
2024,Oristano,Samugheo,6,19,64,0,44
2024,Oristano,Samugheo,7,28,35,7,9
2024,Oristano,Samugheo,8,34,82,10,40
2024,Oristano,Samugheo,9,23,66,11,22
2024,Oristano,Samugheo,10,17,17,7,7
2024,Oristano,Samugheo,11,24,26,3,3
2024,Oristano,Samugheo,12,22,25,0,1
2024,Oristano,San Nicolò D'Arcidano,0,3,57,0,0
2024,Oristano,San Nicolò D'Arcidano,3,4,8,2,6
2024,Oristano,San Nicolò D'Arcidano,4,8,20,3,12
2024,Oristano,San Nicolò D'Arcidano,5,8,32,8,32
2024,Oristano,San Nicolò D'Arcidano,6,12,38,10,36
2024,Oristano,San Nicolò D'Arcidano,7,22,104,6,46
2024,Oristano,San Nicolò D'Arcidano,8,23,222,8,30
2024,Oristano,San Nicolò D'Arcidano,9,16,69,11,39
2024,Oristano,San Nicolò D'Arcidano,10,6,8,6,8
2024,Oristano,San Vero Milis,1,34,250,17,182
2024,Oristano,San Vero Milis,2,42,182,11,91
2024,Oristano,San Vero Milis,3,92,244,30,120
2024,Oristano,San Vero Milis,4,581,1599,395,1126
2024,Oristano,San Vero Milis,5,1253,3961,891,3173
2024,Oristano,San Vero Milis,6,1829,6815,904,3232
2024,Oristano,San Vero Milis,7,2071,11248,933,4611
2024,Oristano,San Vero Milis,8,2243,13237,766,3515
2024,Oristano,San Vero Milis,9,1923,7679,1188,4525
2024,Oristano,San Vero Milis,10,699,3074,579,2721
2024,Oristano,San Vero Milis,11,14,97,10,78
2024,Oristano,San Vero Milis,12,54,264,32,175
2024,Oristano,Santa Giusta,1,11,20,5,10
2024,Oristano,Santa Giusta,2,37,91,4,39
2024,Oristano,Santa Giusta,3,39,157,7,7
2024,Oristano,Santa Giusta,4,65,125,31,68
2024,Oristano,Santa Giusta,5,67,159,33,111
2024,Oristano,Santa Giusta,6,84,203,34,72
2024,Oristano,Santa Giusta,7,210,520,109,243
2024,Oristano,Santa Giusta,8,254,599,129,277
2024,Oristano,Santa Giusta,9,176,408,121,254
2024,Oristano,Santa Giusta,10,48,129,25,64
2024,Oristano,Santa Giusta,11,18,30,9,11
2024,Oristano,Santa Giusta,12,25,50,1,1
2024,Oristano,Santu Lussurgiu,1,46,57,2,4
2024,Oristano,Santu Lussurgiu,2,236,301,29,67
2024,Oristano,Santu Lussurgiu,3,246,301,38,54
2024,Oristano,Santu Lussurgiu,4,326,527,164,288
2024,Oristano,Santu Lussurgiu,5,495,783,366,595
2024,Oristano,Santu Lussurgiu,6,447,887,305,673
2024,Oristano,Santu Lussurgiu,7,515,1178,309,751
2024,Oristano,Santu Lussurgiu,8,677,1751,317,898
2024,Oristano,Santu Lussurgiu,9,634,1208,414,750
2024,Oristano,Santu Lussurgiu,10,539,950,319,582
2024,Oristano,Santu Lussurgiu,11,103,193,5,10
2024,Oristano,Santu Lussurgiu,12,67,129,9,10
2024,Oristano,Scano Di Montiferro,0,7,15,2,4
2024,Oristano,Scano Di Montiferro,1,2,17,0,3
2024,Oristano,Scano Di Montiferro,2,9,37,6,18
2024,Oristano,Scano Di Montiferro,4,27,114,27,112
2024,Oristano,Scano Di Montiferro,5,27,139,27,139
2024,Oristano,Scano Di Montiferro,6,67,319,56,224
2024,Oristano,Scano Di Montiferro,7,193,975,163,838
2024,Oristano,Scano Di Montiferro,8,185,918,119,525
2024,Oristano,Scano Di Montiferro,9,78,424,65,340
2024,Oristano,Scano Di Montiferro,10,22,74,22,74
2024,Oristano,Sedilo,1,26,46,1,4
2024,Oristano,Sedilo,2,23,99,3,3
2024,Oristano,Sedilo,3,21,51,9,26
2024,Oristano,Sedilo,4,50,122,28,57
2024,Oristano,Sedilo,5,53,105,27,61
2024,Oristano,Sedilo,6,82,142,41,82
2024,Oristano,Sedilo,7,115,200,42,65
2024,Oristano,Sedilo,8,176,438,96,306
2024,Oristano,Sedilo,9,83,121,39,64
2024,Oristano,Sedilo,10,77,119,32,46
2024,Oristano,Sedilo,11,34,65,0,0
2024,Oristano,Sedilo,12,13,87,5,50
2024,Oristano,Seneghe,0,8,78,6,76
2024,Oristano,Seneghe,7,18,134,16,124
2024,Oristano,Seneghe,8,35,250,24,214
2024,Oristano,Seneghe,9,10,47,3,10
2024,Oristano,Sennariolo,0,11,11,5,5
2024,Oristano,Sennariolo,4,14,20,2,2
2024,Oristano,Sennariolo,5,15,25,9,19
2024,Oristano,Sennariolo,6,54,204,44,152
2024,Oristano,Sennariolo,7,123,397,94,295
2024,Oristano,Sennariolo,8,144,672,99,461
2024,Oristano,Sennariolo,9,32,132,24,118
2024,Oristano,Siamaggiore,0,20,32,0,0
2024,Oristano,Siamaggiore,4,57,136,42,104
2024,Oristano,Siamaggiore,5,105,310,96,276
2024,Oristano,Siamaggiore,6,121,453,88,314
2024,Oristano,Siamaggiore,7,266,849,217,617
2024,Oristano,Siamaggiore,8,299,1082,187,636
2024,Oristano,Siamaggiore,9,134,427,115,365
2024,Oristano,Siamaggiore,10,0,4,0,4
2024,Oristano,Siamanna,0,21,79,9,26
2024,Oristano,Siamanna,7,12,67,8,27
2024,Oristano,Siamanna,10,10,72,2,12
2024,Oristano,Simaxis,0,24,43,3,3
2024,Oristano,Simaxis,1,5,9,0,0
2024,Oristano,Simaxis,5,23,56,8,20
2024,Oristano,Simaxis,6,33,91,20,50
2024,Oristano,Simaxis,7,32,114,17,46
2024,Oristano,Simaxis,8,50,214,22,73
2024,Oristano,Simaxis,9,32,88,22,56
2024,Oristano,Simaxis,10,22,68,9,24
2024,Oristano,Sini,0,26,32,24,30
2024,Oristano,Sini,4,11,13,10,12
2024,Oristano,Solarussa,0,4,19,1,1
2024,Oristano,Solarussa,2,5,11,0,0
2024,Oristano,Solarussa,3,17,17,13,13
2024,Oristano,Solarussa,4,50,79,44,71
2024,Oristano,Solarussa,5,74,138,64,114
2024,Oristano,Solarussa,6,68,186,46,92
2024,Oristano,Solarussa,7,110,317,85,251
2024,Oristano,Solarussa,8,95,412,75,346
2024,Oristano,Solarussa,9,104,269,75,174
2024,Oristano,Solarussa,10,58,155,43,139
2024,Oristano,Solarussa,11,26,115,11,97
2024,Oristano,Solarussa,12,11,138,6,108
2024,Oristano,Sorradile,0,0,0,0,0
2024,Oristano,Sorradile,10,19,80,8,29
2024,Oristano,Sorradile,11,20,38,0,4
2024,Oristano,Suni,0,11,88,2,2
2024,Oristano,Suni,2,4,4,0,0
2024,Oristano,Suni,4,16,28,4,6
2024,Oristano,Suni,5,13,34,13,34
2024,Oristano,Suni,6,39,101,23,61
2024,Oristano,Suni,7,40,126,34,102
2024,Oristano,Suni,8,71,340,46,246
2024,Oristano,Suni,9,13,75,9,53
2024,Oristano,Terralba,1,69,239,5,8
2024,Oristano,Terralba,2,88,155,13,32
2024,Oristano,Terralba,3,77,121,13,13
2024,Oristano,Terralba,4,94,143,22,34
2024,Oristano,Terralba,5,142,263,60,115
2024,Oristano,Terralba,6,152,283,43,89
2024,Oristano,Terralba,7,252,554,89,177
2024,Oristano,Terralba,8,332,1220,115,351
2024,Oristano,Terralba,9,209,510,83,191
2024,Oristano,Terralba,10,156,303,58,113
2024,Oristano,Terralba,11,109,187,9,21
2024,Oristano,Terralba,12,141,237,10,12
2024,Oristano,Tinnura,0,9,61,9,61
2024,Oristano,Tinnura,9,8,38,7,34
2024,Oristano,Tinnura,10,6,18,5,15
2024,Oristano,Tramatza,1,54,449,0,0
2024,Oristano,Tramatza,2,51,357,1,3
2024,Oristano,Tramatza,3,63,220,3,30
2024,Oristano,Tramatza,4,88,123,14,22
2024,Oristano,Tramatza,5,95,245,31,87
2024,Oristano,Tramatza,6,106,193,11,17
2024,Oristano,Tramatza,7,122,389,35,97
2024,Oristano,Tramatza,8,258,746,67,140
2024,Oristano,Tramatza,9,135,550,19,59
2024,Oristano,Tramatza,10,71,616,8,78
2024,Oristano,Tramatza,11,89,407,5,103
2024,Oristano,Tramatza,12,83,392,6,38
2024,Oristano,Tresnuraghes,1,17,40,7,14
2024,Oristano,Tresnuraghes,2,54,79,21,39
2024,Oristano,Tresnuraghes,3,124,275,49,178
2024,Oristano,Tresnuraghes,4,702,1719,485,1399
2024,Oristano,Tresnuraghes,5,896,2947,803,2736
2024,Oristano,Tresnuraghes,6,1170,4122,904,3107
2024,Oristano,Tresnuraghes,7,1445,6410,1153,4912
2024,Oristano,Tresnuraghes,8,1652,7150,1225,5242
2024,Oristano,Tresnuraghes,9,1389,4769,1160,3925
2024,Oristano,Tresnuraghes,10,810,2901,681,2637
2024,Oristano,Tresnuraghes,11,16,103,9,93
2024,Oristano,Tresnuraghes,12,20,31,7,18
2024,Oristano,Ulà Tirso,0,11,13,1,2
2024,Oristano,Ulà Tirso,3,15,21,2,2
2024,Oristano,Ulà Tirso,4,5,5,3,3
2024,Oristano,Ulà Tirso,6,9,10,1,1
2024,Oristano,Ulà Tirso,7,14,26,6,16
2024,Oristano,Ulà Tirso,9,13,13,5,5
2024,Oristano,Ulà Tirso,10,16,22,4,8
2024,Oristano,Ulà Tirso,11,11,13,2,2
2024,Oristano,Ulà Tirso,12,8,8,1,1
2024,Oristano,Uras,0,3,4,0,0
2024,Oristano,Uras,2,12,27,3,8
2024,Oristano,Uras,3,9,19,1,4
2024,Oristano,Uras,4,28,41,11,17
2024,Oristano,Uras,5,27,60,17,39
2024,Oristano,Uras,6,31,119,13,67
2024,Oristano,Uras,7,37,121,25,72
2024,Oristano,Uras,8,46,119,12,45
2024,Oristano,Uras,9,19,82,8,38
2024,Oristano,Uras,10,13,23,2,4
2024,Oristano,Uras,11,5,10,0,0
2024,Oristano,Uras,12,4,21,0,0
2024,Oristano,Usellus,0,2,9,2,9
2024,Oristano,Villaurbana,0,11,29,0,0
2024,Oristano,Villaurbana,8,19,200,15,90
2024,Oristano,Zeddiani,0,6,66,4,36
2024,Sassari,Alghero,1,4169,8693,654,1953
