anno,provincia,mese,provenienza_turisti,arrivi_totale,presenze_totale,arrivi_alberghiero,presenze_alberghiero,arrivi_extra_alberghiero,presenze_extra_alberghiero
2024,Cremona,Marzo,Australia,48,190,24,111,24,79
2024,Cremona,Marzo,Austria,177,379,131,247,46,132
2024,Cremona,Marzo,BASILICATA,63,197,44,100,19,97
2024,Cremona,Marzo,Belgio,68,160,55,123,13,37
2024,Cremona,Marzo,BOLZANO - BOZEN,76,137,47,70,29,67
2024,Cremona,Marzo,Brasile,68,185,36,84,32,101
2024,Cremona,Marzo,Bulgaria,37,65,27,40,10,25
2024,Cremona,Marzo,CALABRIA,163,412,128,262,35,150
2024,Cremona,Marzo,CAMPANIA,608,1404,443,895,165,509
2024,Cremona,Marzo,Canada,134,169,127,137,7,32
2024,Cremona,Marzo,Cina,411,476,394,442,17,34
2024,Cremona,Marzo,Cipro,14,62,11,52,3,10
2024,Cremona,Marzo,Corea del Sud,16,20,6,6,10,14
2024,Cremona,Marzo,Croazia,40,78,31,37,9,41
2024,Cremona,Marzo,Danimarca,26,74,14,52,12,22
2024,Cremona,Marzo,Egitto,17,54,11,35,6,19
2024,Cremona,Marzo,EMILIA-ROMAGNA,1236,2166,957,1577,279,589
2024,Cremona,Marzo,Estonia,26,57,16,37,10,20
2024,Cremona,Marzo,Finlandia,49,102,39,81,10,21
2024,Cremona,Marzo,Francia,496,986,359,679,137,307
2024,Cremona,Marzo,FRIULI-VENEZIA GIULIA,353,627,281,471,72,156
2024,Cremona,Marzo,Germania,618,1309,372,752,246,557
2024,Cremona,Marzo,Giappone,26,38,21,27,5,11
2024,Cremona,Marzo,Grecia,43,261,21,54,22,207
2024,Cremona,Marzo,India,34,74,33,56,1,18
2024,Cremona,Marzo,Irlanda,41,69,31,51,10,18
2024,Cremona,Marzo,Islanda,1,2,1,2,0,0
2024,Cremona,Marzo,Israele,26,78,22,72,4,6
2024,Cremona,Marzo,LAZIO,689,1611,523,910,166,701
2024,Cremona,Marzo,Lettonia,7,15,4,8,3,7
2024,Cremona,Marzo,LIGURIA,459,904,304,458,155,446
2024,Cremona,Marzo,Lituania,6,10,5,7,1,3
2024,Cremona,Marzo,LOMBARDIA,5165,7603,4423,5564,742,2039
2024,Cremona,Marzo,Lussemburgo,6,7,3,4,3,3
2024,Cremona,Marzo,Malta,11,22,8,19,3,3
2024,Cremona,Marzo,MARCHE,228,420,189,284,39,136
2024,Cremona,Marzo,Messico,25,108,18,92,7,16
2024,Cremona,Marzo,MOLISE,37,109,29,63,8,46
2024,Cremona,Marzo,Non specificato,0,0,0,0,0,0
2024,Cremona,Marzo,Norvegia,39,52,18,19,21,33
2024,Cremona,Marzo,Nuova Zelanda,2,2,1,1,1,1
2024,Cremona,Marzo,Paese estero non specificato,0,0,0,0,0,0
2024,Cremona,Marzo,Paesi Bassi,167,342,129,195,38,147
2024,Cremona,Marzo,PIEMONTE,1360,2353,1026,1670,334,683
2024,Cremona,Marzo,Polonia,168,804,134,565,34,239
2024,Cremona,Marzo,Portogallo,53,118,48,110,5,8
2024,Cremona,Marzo,PUGLIA,399,1258,298,677,101,581
2024,Cremona,Marzo,Regione non specificata,0,0,0,0,0,0
2024,Cremona,Marzo,Regno Unito,206,495,148,314,58,181
2024,Cremona,Marzo,Repubblica Ceca,39,90,21,41,18,49
2024,Cremona,Marzo,Romania,244,1174,200,532,44,642
2024,Cremona,Marzo,Russia,14,20,10,13,4,7
2024,Cremona,Marzo,SARDEGNA,115,279,89,208,26,71
2024,Cremona,Marzo,SICILIA,468,1374,328,877,140,497
2024,Cremona,Marzo,Slovacchia,3,6,1,2,2,4
2024,Cremona,Marzo,Slovenia,30,87,27,65,3,22
2024,Cremona,Marzo,Spagna,200,458,149,285,51,173
2024,Cremona,Marzo,Stati Uniti d'America,582,1118,486,937,96,181
2024,Cremona,Marzo,Sud Africa,3,20,0,0,3,20
2024,Cremona,Marzo,Svezia,67,124,27,52,40,72
2024,Cremona,Marzo,Svizzera e Liechtenstein,380,677,271,459,109,218
2024,Cremona,Marzo,TOSCANA,732,1359,556,1002,176,357
2024,Cremona,Marzo,TRENTO,129,227,80,104,49,123
2024,Cremona,Marzo,Turchia,20,49,14,36,6,13
2024,Cremona,Marzo,Ucraina,38,170,30,61,8,109
2024,Cremona,Marzo,UMBRIA,233,450,197,353,36,97
2024,Cremona,Marzo,Ungheria,47,75,27,39,20,36
2024,Cremona,Marzo,VALLE D'AOSTA,28,71,15,18,13,53
2024,Cremona,Marzo,VENETO,1014,1871,777,1332,237,539
2024,Cremona,Marzo,Venezuela,5,10,5,10,0,0
2024,Cremona,Marzo,Altri Paesi Africa Mediterranea,41,108,36,51,5,57
2024,Cremona,Novembre,Australia,32,137,14,41,18,96
2024,Cremona,Novembre,Venezuela,11,42,9,32,2,10
2024,Cremona,Novembre,VENETO,1412,2610,1025,1726,387,884
2024,Cremona,Novembre,VALLE D'AOSTA,22,58,12,14,10,44
2024,Cremona,Novembre,Ungheria,76,176,43,94,33,82
2024,Cremona,Novembre,UMBRIA,186,329,142,257,44,72
2024,Cremona,Novembre,Ucraina,89,196,75,117,14,79
2024,Cremona,Novembre,Turchia,44,132,36,107,8,25
2024,Cremona,Novembre,TRENTO,195,382,114,189,81,193
2024,Cremona,Novembre,TOSCANA,918,1801,649,1111,269,690
2024,Cremona,Novembre,Svizzera e Liechtenstein,332,528,269,425,63,103
2024,Cremona,Novembre,Svezia,40,154,30,71,10,83
2024,Cremona,Novembre,Sud Africa,5,16,5,16,0,0
2024,Cremona,Novembre,Stati Uniti d'America,176,625,100,282,76,343
2024,Cremona,Novembre,Spagna,253,742,186,523,67,219
2024,Cremona,Novembre,Slovenia,55,243,38,98,17,145
2024,Cremona,Novembre,Slovacchia,12,41,5,10,7,31
2024,Cremona,Novembre,SICILIA,438,1451,277,765,161,686
2024,Cremona,Novembre,SARDEGNA,149,386,73,164,76,222
2024,Cremona,Novembre,Russia,31,82,18,39,13,43
2024,Cremona,Novembre,Romania,381,1040,326,668,55,372
2024,Cremona,Novembre,Repubblica Ceca,56,163,41,126,15,37
2024,Cremona,Novembre,Regno Unito,248,710,203,504,45,206
2024,Cremona,Novembre,Regione non specificata,0,0,0,0,0,0
2024,Cremona,Novembre,PUGLIA,519,1719,376,903,143,816
2024,Cremona,Novembre,Portogallo,41,130,38,122,3,8
2024,Cremona,Novembre,Polonia,347,706,319,482,28,224
2024,Cremona,Novembre,PIEMONTE,1384,2722,887,1613,497,1109
2024,Cremona,Novembre,Paesi Bassi,117,292,97,221,20,71
2024,Cremona,Novembre,Paese estero non specificato,0,0,0,0,0,0
2024,Cremona,Novembre,Nuova Zelanda,3,10,0,0,3,10
2024,Cremona,Novembre,Norvegia,16,110,10,10,6,100
2024,Cremona,Novembre,Non specificato,0,0,0,0,0,0
2024,Cremona,Novembre,MOLISE,64,211,41,120,23,91
2024,Cremona,Novembre,Messico,8,50,7,44,1,6
2024,Cremona,Novembre,MARCHE,354,631,220,366,134,265
2024,Cremona,Novembre,Malta,6,14,4,8,2,6
2024,Cremona,Novembre,Lussemburgo,9,16,7,7,2,9
2024,Cremona,Novembre,LOMBARDIA,5660,8725,4554,6014,1106,2711
2024,Cremona,Novembre,Lituania,36,119,18,60,18,59
2024,Cremona,Novembre,LIGURIA,527,906,333,540,194,366
2024,Cremona,Novembre,Lettonia,6,16,3,7,3,9
2024,Cremona,Novembre,LAZIO,974,2017,708,1201,266,816
2024,Cremona,Novembre,Israele,43,158,36,129,7,29
2024,Cremona,Novembre,Islanda,0,0,0,0,0,0
2024,Cremona,Novembre,Irlanda,21,79,12,28,9,51
2024,Cremona,Novembre,India,44,131,41,98,3,33
2024,Cremona,Novembre,Grecia,56,113,50,105,6,8
2024,Cremona,Novembre,Giappone,101,221,85,172,16,49
2024,Cremona,Novembre,Germania,513,1176,386,841,127,335
2024,Cremona,Novembre,FRIULI-VENEZIA GIULIA,373,629,255,423,118,206
2024,Cremona,Novembre,Francia,464,1018,320,558,144,460
2024,Cremona,Novembre,Finlandia,19,34,13,24,6,10
2024,Cremona,Novembre,Estonia,10,35,7,24,3,11
2024,Cremona,Novembre,EMILIA-ROMAGNA,1557,2722,1222,2011,335,711
2024,Cremona,Novembre,Egitto,20,39,10,16,10,23
2024,Cremona,Novembre,Danimarca,20,54,17,48,3,6
2024,Cremona,Novembre,Croazia,24,80,18,60,6,20
2024,Cremona,Novembre,Corea del Sud,49,69,33,35,16,34
2024,Cremona,Novembre,Cipro,9,14,8,11,1,3
2024,Cremona,Novembre,Cina,740,841,726,810,14,31
2024,Cremona,Novembre,Canada,37,147,26,110,11,37
2024,Cremona,Novembre,CAMPANIA,724,1822,483,1081,241,741
2024,Cremona,Novembre,CALABRIA,228,913,154,280,74,633
2024,Cremona,Novembre,Bulgaria,39,72,29,38,10,34
2024,Cremona,Novembre,Brasile,75,224,61,104,14,120
2024,Cremona,Novembre,BOLZANO - BOZEN,112,196,62,111,50,85
2024,Cremona,Novembre,Belgio,92,282,64,166,28,116
2024,Cremona,Novembre,BASILICATA,70,302,56,175,14,127
2024,Cremona,Novembre,Austria,136,255,89,152,47,103
2024,Cremona,Novembre,Argentina,35,113,31,100,4,13
2024,Cremona,Novembre,Altri Paesi o territori Oceania,0,0,0,0,0,0
2024,Cremona,Novembre,Altri Paesi o territori Nord - Americani,0,0,0,0,0,0
2024,Cremona,Novembre,Altri Paesi Europei,142,650,103,184,39,466
2024,Cremona,Novembre,Altri Paesi dell'Asia,55,152,36,89,19,63
2024,Cremona,Novembre,Altri Paesi dell'Africa,35,140,32,82,3,58
2024,Cremona,Novembre,Altri Paesi del Centro - Sud America,58,104,43,66,15,38
2024,Cremona,Novembre,Altri Paesi Asia Occidentale,18,177,9,15,9,162
2024,Cremona,Novembre,Altri Paesi Africa Mediterranea,48,93,45,85,3,8
2024,Cremona,Novembre,ABRUZZO,257,713,192,503,65,210
2024,Cremona,Ottobre,Venezuela,5,33,2,23,3,10
2024,Cremona,Ottobre,VENETO,1263,2220,937,1494,326,726
2024,Cremona,Ottobre,VALLE D'AOSTA,42,100,24,32,18,68
2024,Cremona,Ottobre,Ungheria,81,159,57,91,24,68
2024,Cremona,Ottobre,UMBRIA,176,299,144,236,32,63
2024,Cremona,Ottobre,Ucraina,174,270,169,215,5,55
2024,Cremona,Ottobre,Turchia,80,184,69,140,11,44
2024,Cremona,Ottobre,TRENTO,131,271,81,125,50,146
2024,Cremona,Ottobre,TOSCANA,793,1478,616,924,177,554
2024,Cremona,Ottobre,Svizzera e Liechtenstein,773,1267,475,741,298,526
2024,Cremona,Ottobre,Svezia,59,131,38,80,21,51
2024,Cremona,Ottobre,Sud Africa,5,21,5,21,0,0
2024,Cremona,Ottobre,Stati Uniti d'America,235,703,145,292,90,411
2024,Cremona,Ottobre,Spagna,250,672,176,459,74,213
2024,Cremona,Ottobre,Slovenia,36,93,15,64,21,29
2024,Cremona,Ottobre,Slovacchia,11,21,5,6,6,15
2024,Cremona,Ottobre,SICILIA,417,1338,294,749,123,589
2024,Cremona,Ottobre,SARDEGNA,136,270,78,142,58,128
2024,Cremona,Ottobre,Russia,26,51,11,13,15,38
2024,Cremona,Ottobre,Romania,471,1179,368,645,103,534
2024,Cremona,Ottobre,Repubblica Ceca,52,102,35,59,17,43
2024,Cremona,Ottobre,Regno Unito,191,518,118,217,73,301
2024,Cremona,Ottobre,Regione non specificata,0,0,0,0,0,0
2024,Cremona,Ottobre,PUGLIA,503,1487,365,778,138,709
2024,Cremona,Ottobre,Portogallo,48,67,27,44,21,23
2024,Cremona,Ottobre,Polonia,203,466,160,253,43,213
2024,Cremona,Ottobre,PIEMONTE,1234,2266,875,1473,359,793
2024,Cremona,Ottobre,Paesi Bassi,154,317,87,167,67,150
2024,Cremona,Ottobre,Paese estero non specificato,0,0,0,0,0,0
2024,Cremona,Ottobre,Nuova Zelanda,4,7,3,6,1,1
2024,Cremona,Ottobre,Norvegia,26,132,19,28,7,104
2024,Cremona,Ottobre,Non specificato,0,0,0,0,0,0
2024,Cremona,Ottobre,MOLISE,56,264,33,125,23,139
2024,Cremona,Ottobre,Messico,40,116,32,99,8,17
2024,Cremona,Ottobre,MARCHE,346,658,250,432,96,226
2024,Cremona,Ottobre,Malta,21,61,21,61,0,0
2024,Cremona,Ottobre,Lussemburgo,15,32,10,23,5,9
2024,Cremona,Ottobre,LOMBARDIA,5518,7997,4428,5557,1090,2440
2024,Cremona,Ottobre,Lituania,9,22,6,9,3,13
2024,Cremona,Ottobre,LIGURIA,388,568,252,345,136,223
2024,Cremona,Ottobre,Lettonia,5,20,2,5,3,15
2024,Cremona,Ottobre,LAZIO,840,1593,649,1043,191,550
2024,Cremona,Ottobre,Israele,28,39,14,21,14,18
2024,Cremona,Ottobre,Islanda,2,4,1,1,1,3
2024,Cremona,Ottobre,Irlanda,21,57,16,28,5,29
2024,Cremona,Ottobre,India,26,41,25,39,1,2
2024,Cremona,Ottobre,Grecia,65,102,42,63,23,39
2024,Cremona,Ottobre,Giappone,66,148,54,100,12,48
2024,Cremona,Ottobre,Germania,943,2061,541,1142,402,919
2024,Cremona,Ottobre,FRIULI-VENEZIA GIULIA,352,564,282,441,70,123
2024,Cremona,Ottobre,Francia,708,1315,453,748,255,567
2024,Cremona,Ottobre,Finlandia,36,55,26,28,10,27
2024,Cremona,Ottobre,Estonia,13,15,11,13,2,2
2024,Cremona,Ottobre,EMILIA-ROMAGNA,1411,2311,1081,1568,330,743
2024,Cremona,Ottobre,Egitto,25,45,22,41,3,4
2024,Cremona,Ottobre,Danimarca,58,183,49,162,9,21
2024,Cremona,Ottobre,Croazia,182,249,155,204,27,45
2024,Cremona,Ottobre,Corea del Sud,164,277,141,146,23,131
2024,Cremona,Ottobre,Cipro,5,5,5,5,0,0
2024,Cremona,Ottobre,Cina,1387,1567,1348,1434,39,133
2024,Cremona,Ottobre,Canada,38,103,19,68,19,35
2024,Cremona,Ottobre,CAMPANIA,695,1623,543,1109,152,514
2024,Cremona,Ottobre,CALABRIA,262,933,189,377,73,556
2024,Cremona,Ottobre,Bulgaria,37,76,25,49,12,27
2024,Cremona,Ottobre,Brasile,134,370,84,182,50,188
2024,Cremona,Ottobre,BOLZANO - BOZEN,94,112,58,65,36,47
2024,Cremona,Ottobre,Belgio,98,170,67,99,31,71
2024,Cremona,Ottobre,BASILICATA,54,238,33,106,21,132
2024,Cremona,Ottobre,Austria,180,286,119,172,61,114
2024,Cremona,Ottobre,Australia,47,183,16,44,31,139
2024,Cremona,Ottobre,Argentina,39,72,32,59,7,13
2024,Cremona,Ottobre,Altri Paesi o territori Oceania,0,0,0,0,0,0
2024,Cremona,Ottobre,Altri Paesi o territori Nord - Americani,0,0,0,0,0,0
2024,Cremona,Ottobre,Altri Paesi Europei,213,657,166,221,47,436
2024,Cremona,Ottobre,Altri Paesi dell'Asia,149,262,123,196,26,66
2024,Cremona,Ottobre,Altri Paesi dell'Africa,50,238,39,107,11,131
2024,Cremona,Ottobre,Altri Paesi del Centro - Sud America,46,112,31,51,15,61
2024,Cremona,Ottobre,Altri Paesi Asia Occidentale,26,135,24,36,2,99
2024,Cremona,Ottobre,Altri Paesi Africa Mediterranea,80,239,66,187,14,52
2024,Cremona,Ottobre,ABRUZZO,257,686,185,525,72,161
2024,Cremona,Settembre,ABRUZZO,208,516,145,383,63,133
2024,Cremona,Settembre,Altri Paesi Africa Mediterranea,70,187,61,118,9,69
2024,Cremona,Settembre,Altri Paesi Asia Occidentale,44,203,38,106,6,97
2024,Cremona,Settembre,Altri Paesi del Centro - Sud America,106,253,69,151,37,102
2024,Cremona,Settembre,Altri Paesi dell'Africa,47,261,35,160,12,101
2024,Cremona,Settembre,Altri Paesi dell'Asia,116,381,53,125,63,256
2024,Cremona,Settembre,Altri Paesi Europei,204,490,147,295,57,195
2024,Cremona,Settembre,Altri Paesi o territori Nord - Americani,0,0,0,0,0,0
2024,Cremona,Settembre,Altri Paesi o territori Oceania,0,0,0,0,0,0
2024,Cremona,Settembre,Argentina,30,125,10,13,20,112
2024,Cremona,Settembre,Australia,110,343,38,121,72,222
2024,Cremona,Settembre,Austria,334,572,144,238,190,334
2024,Cremona,Settembre,BASILICATA,75,252,51,113,24,139
2024,Cremona,Settembre,Belgio,216,460,107,219,109,241
2024,Cremona,Settembre,BOLZANO - BOZEN,85,141,61,89,24,52
2024,Cremona,Settembre,Brasile,78,266,43,150,35,116
2024,Cremona,Settembre,Bulgaria,50,116,34,47,16,69
2024,Cremona,Settembre,CALABRIA,190,568,125,230,65,338
2024,Cremona,Settembre,CAMPANIA,663,1724,431,997,232,727
2024,Cremona,Settembre,Canada,66,199,28,73,38,126
2024,Cremona,Settembre,Cina,932,1193,853,951,79,242
2024,Cremona,Settembre,Cipro,8,15,8,15,0,0
2024,Cremona,Settembre,Corea del Sud,84,146,66,79,18,67
2024,Cremona,Settembre,Croazia,75,164,41,64,34,100
2024,Cremona,Settembre,Danimarca,63,190,39,93,24,97
2024,Cremona,Settembre,Egitto,34,65,30,57,4,8
2024,Cremona,Settembre,EMILIA-ROMAGNA,1289,2261,1005,1632,284,629
2024,Cremona,Settembre,Estonia,25,55,15,33,10,22
2024,Cremona,Settembre,Finlandia,26,64,14,33,12,31
2024,Cremona,Settembre,Francia,955,1808,549,897,406,911
2024,Cremona,Settembre,FRIULI-VENEZIA GIULIA,266,481,175,284,91,197
2024,Cremona,Settembre,Germania,1854,3524,872,1668,982,1856
2024,Cremona,Settembre,Giappone,104,353,71,234,33,119
2024,Cremona,Settembre,Grecia,38,92,31,74,7,18
2024,Cremona,Settembre,India,57,143,49,124,8,19
2024,Cremona,Settembre,Irlanda,82,224,47,117,35,107
