anno,provincia,mese,provenienza,estero,arrivi,presenze
2021,Cagliari,8,Altri Paesi Europei,1,214,1384
2021,Cagliari,8,Basilicata,0,260,1384
2021,Cagliari,8,Slovenia,1,304,1098
2021,Cagliari,8,Irlanda,1,267,1083
2021,Cagliari,8,Ucraina,1,137,1057
2021,Cagliari,8,Molise,0,117,828
2021,Cagliari,8,Brasile,1,170,763
2021,Cagliari,8,Altri Paesi dell'Asia,1,181,756
2021,Cagliari,8,Canada,1,167,668
2021,Cagliari,8,Altri Paesi Africa Mediterranea,1,178,633
2021,Cagliari,8,Malta,1,250,631
2021,Cagliari,8,Danimarca,1,133,569
2021,Cagliari,8,Altri Paesi Asia Occidentale,1,95,540
2021,Cagliari,8,Slovacchia,1,125,537
2021,Cagliari,8,Altri Paesi dell'Africa,1,116,500
2021,Cagliari,8,Altri Paesi Centro - Sud America,1,140,453
2021,Cagliari,8,Australia,1,80,415
2021,Cagliari,8,Lituania,1,115,385
2021,Cagliari,8,Argentina,1,102,377
2021,Cagliari,8,Norvegia,1,73,368
2021,Cagliari,8,Svezia,1,98,350
2021,Cagliari,8,Lettonia,1,65,306
2021,Cagliari,8,Croazia,1,81,301
2021,Cagliari,8,Giappone,1,69,285
2021,Cagliari,8,Grecia,1,94,254
2021,Cagliari,8,Bulgaria,1,60,235
2021,Cagliari,8,Cina,1,79,221
2021,Cagliari,8,Bielorussia,1,22,216
2021,Cagliari,8,Israele,1,22,204
2021,Cagliari,8,Moldavia,1,19,177
2021,Cagliari,8,Altri Paesi o territori del Nord Americani,1,37,163
2021,Cagliari,8,Turchia,1,38,152
2021,Cagliari,8,Messico,1,31,136
2021,Cagliari,8,Finlandia,1,37,125
2021,Cagliari,8,Cipro,1,16,114
2021,Cagliari,8,Sud Africa,1,31,101
2021,Cagliari,8,Estonia,1,29,100
2021,Cagliari,8,Nuova Zelanda,1,17,95
2021,Cagliari,8,India,1,40,86
2021,Cagliari,8,Venezuela,1,31,85
2021,Cagliari,8,Egitto,1,14,76
2021,Cagliari,8,Corea del Sud,1,14,49
2021,Cagliari,8,Altri Paesi o territori dell'Oceania,1,8,33
2021,Cagliari,8,Islanda,1,10,12
2021,Cagliari,9,Germania,1,16419,86331
2021,Cagliari,9,Lombardia,0,12644,80195
2021,Cagliari,9,Sardegna,0,15485,36030
2021,Cagliari,9,Svizzera (incluso Liechtenstein),1,7003,33403
2021,Cagliari,9,Piemonte,0,4572,27383
2021,Cagliari,9,Veneto,0,4758,26828
2021,Cagliari,9,Emilia Romagna,0,4269,24007
2021,Cagliari,9,Lazio,0,4759,21178
2021,Cagliari,9,Francia,1,4849,15110
2021,Cagliari,9,Toscana,0,2822,14126
2021,Cagliari,9,Austria,1,2269,10783
2021,Cagliari,9,Campania,0,1615,7029
2021,Cagliari,9,Repubblica Ceca,1,1505,6919
2021,Cagliari,9,Liguria,0,1270,6729
2021,Cagliari,9,Paesi Bassi,1,1959,6411
2021,Cagliari,9,Spagna,1,1972,5250
2021,Cagliari,9,Sicilia,0,1437,4891
2021,Cagliari,9,Polonia,1,1472,4840
2021,Cagliari,9,Friuli-Venezia Giulia,0,1090,4778
2021,Cagliari,9,Puglia,0,1067,4383
2021,Cagliari,9,Belgio,1,1387,4305
2021,Cagliari,9,Marche,0,851,4104
2021,Cagliari,9,Trento,0,609,3701
2021,Cagliari,9,Regno Unito,1,769,3552
2021,Cagliari,9,Bolzano,0,653,3129
2021,Cagliari,9,Portogallo,1,1098,3081
2021,Cagliari,9,Romania,1,714,3000
2021,Cagliari,9,Stati Uniti d'America,1,961,2828
2021,Cagliari,9,Umbria,0,579,2669
2021,Cagliari,9,Abruzzo,0,522,2364
2021,Cagliari,9,Irlanda,1,498,1927
2021,Cagliari,9,Calabria,0,434,1626
2021,Cagliari,9,Valle d'Aosta,0,286,1583
2021,Cagliari,9,Ungheria,1,358,1286
2021,Cagliari,9,Danimarca,1,306,1275
2021,Cagliari,9,Slovenia,1,414,1173
2021,Cagliari,9,Lussemburgo,1,206,1166
2021,Cagliari,9,Svezia,1,326,1116
2021,Cagliari,9,Russia,1,220,820
2021,Cagliari,9,Basilicata,0,192,817
2021,Cagliari,9,Lituania,1,217,790
2021,Cagliari,9,Malta,1,302,789
2021,Cagliari,9,Canada,1,196,696
2021,Cagliari,9,Bulgaria,1,145,682
2021,Cagliari,9,Altri Paesi Europei,1,127,630
2021,Cagliari,9,Altri Paesi o territori del Nord Americani,1,219,581
2021,Cagliari,9,Ucraina,1,137,580
2021,Cagliari,9,Slovacchia,1,133,571
2021,Cagliari,9,Altri Paesi dell'Asia,1,190,547
2021,Cagliari,9,Australia,1,140,507
2021,Cagliari,9,Brasile,1,156,466
2021,Cagliari,9,Argentina,1,131,464
2021,Cagliari,9,Finlandia,1,128,433
2021,Cagliari,9,Altri Paesi dell'Africa,1,108,387
2021,Cagliari,9,Altri Paesi Centro - Sud America,1,96,346
2021,Cagliari,9,Lettonia,1,83,301
2021,Cagliari,9,Grecia,1,121,292
2021,Cagliari,9,Molise,0,75,282
2021,Cagliari,9,Estonia,1,101,277
2021,Cagliari,9,Altri Paesi Africa Mediterranea,1,59,237
2021,Cagliari,9,Croazia,1,50,211
2021,Cagliari,9,Israele,1,90,206
2021,Cagliari,9,Egitto,1,29,173
2021,Cagliari,9,Cina,1,56,146
2021,Cagliari,9,Altri Paesi Asia Occidentale,1,51,143
2021,Cagliari,9,Messico,1,30,140
2021,Cagliari,9,Norvegia,1,45,135
2021,Cagliari,9,Turchia,1,33,96
2021,Cagliari,9,Giappone,1,25,95
2021,Cagliari,9,Moldavia,1,13,93
2021,Cagliari,9,India,1,34,77
2021,Cagliari,9,Bielorussia,1,19,73
2021,Cagliari,9,Islanda,1,16,67
2021,Cagliari,9,Altri Paesi o territori dell'Oceania,1,7,45
2021,Cagliari,9,Venezuela,1,8,40
2021,Cagliari,9,Nuova Zelanda,1,14,33
2021,Cagliari,9,Cipro,1,7,25
2021,Cagliari,9,Sud Africa,1,9,20
2021,Cagliari,9,Corea del Sud,1,7,19
2021,Cagliari,10,Germania,1,9798,49275
2021,Cagliari,10,Svizzera (incluso Liechtenstein),1,6232,35290
2021,Cagliari,10,Sardegna,0,11117,20519
2021,Cagliari,10,Lombardia,0,3797,10742
2021,Cagliari,10,Francia,1,2827,8197
2021,Cagliari,10,Lazio,0,2149,5418
2021,Cagliari,10,Veneto,0,1446,4167
2021,Cagliari,10,Emilia Romagna,0,1524,4167
2021,Cagliari,10,Polonia,1,1159,4142
2021,Cagliari,10,Paesi Bassi,1,1080,4024
2021,Cagliari,10,Piemonte,0,1314,3945
2021,Cagliari,10,Toscana,0,1097,2879
2021,Cagliari,10,Austria,1,785,2877
2021,Cagliari,10,Regno Unito,1,699,2651
2021,Cagliari,10,Sicilia,0,839,2485
2021,Cagliari,10,Campania,0,818,2224
2021,Cagliari,10,Spagna,1,867,2158
2021,Cagliari,10,Stati Uniti d'America,1,685,2142
2021,Cagliari,10,Puglia,0,667,1959
2021,Cagliari,10,Portogallo,1,631,1903
2021,Cagliari,10,Belgio,1,685,1896
2021,Cagliari,10,Irlanda,1,458,1817
2021,Cagliari,10,Repubblica Ceca,1,411,1658
2021,Cagliari,10,Liguria,0,620,1442
2021,Cagliari,10,Romania,1,334,1338
2021,Cagliari,10,Friuli-Venezia Giulia,0,338,1140
2021,Cagliari,10,Ungheria,1,219,890
2021,Cagliari,10,Abruzzo,0,314,882
2021,Cagliari,10,Trento,0,249,815
2021,Cagliari,10,Slovenia,1,361,815
2021,Cagliari,10,Calabria,0,258,805
2021,Cagliari,10,Bolzano,0,232,802
2021,Cagliari,10,Marche,0,259,761
2021,Cagliari,10,Danimarca,1,150,636
2021,Cagliari,10,Umbria,0,240,608
2021,Cagliari,10,Russia,1,110,454
2021,Cagliari,10,Ucraina,1,122,420
2021,Cagliari,10,Altri Paesi dell'Asia,1,135,358
2021,Cagliari,10,Norvegia,1,109,355
2021,Cagliari,10,Svezia,1,94,353
2021,Cagliari,10,Canada,1,110,311
2021,Cagliari,10,Valle d'Aosta,0,82,300
2021,Cagliari,10,Lituania,1,86,295
2021,Cagliari,10,Altri Paesi Europei,1,60,257
2021,Cagliari,10,Basilicata,0,65,247
2021,Cagliari,10,Finlandia,1,103,243
2021,Cagliari,10,Grecia,1,87,240
2021,Cagliari,10,Malta,1,88,230
2021,Cagliari,10,Croazia,1,73,222
2021,Cagliari,10,Argentina,1,55,213
2021,Cagliari,10,Brasile,1,51,208
2021,Cagliari,10,Lussemburgo,1,38,205
2021,Cagliari,10,Lettonia,1,49,195
2021,Cagliari,10,Bulgaria,1,56,190
2021,Cagliari,10,Australia,1,43,164
2021,Cagliari,10,Slovacchia,1,51,143
2021,Cagliari,10,Altri Paesi dell'Africa,1,52,140
2021,Cagliari,10,Cina,1,45,136
2021,Cagliari,10,Altri Paesi Asia Occidentale,1,39,130
2021,Cagliari,10,Altri Paesi Centro - Sud America,1,50,127
2021,Cagliari,10,Molise,0,47,125
2021,Cagliari,10,Israele,1,42,114
2021,Cagliari,10,Messico,1,19,104
2021,Cagliari,10,Estonia,1,46,100
2021,Cagliari,10,Altri Paesi Africa Mediterranea,1,37,97
2021,Cagliari,10,Islanda,1,16,92
2021,Cagliari,10,Altri Paesi o territori del Nord Americani,1,29,88
2021,Cagliari,10,Turchia,1,18,64
2021,Cagliari,10,India,1,25,64
2021,Cagliari,10,Giappone,1,17,60
2021,Cagliari,10,Sud Africa,1,8,23
2021,Cagliari,10,Cipro,1,9,23
2021,Cagliari,10,Moldavia,1,6,22
2021,Cagliari,10,Nuova Zelanda,1,6,20
2021,Cagliari,10,Venezuela,1,6,14
2021,Cagliari,10,Altri Paesi o territori dell'Oceania,1,5,12
2021,Cagliari,10,Bielorussia,1,8,11
2021,Cagliari,10,Egitto,1,2,10
2021,Cagliari,10,Corea del Sud,1,1,6
2021,Cagliari,11,Sardegna,0,7609,14932
2021,Cagliari,11,Lombardia,0,2024,4044
2021,Cagliari,11,Lazio,0,1554,3036
2021,Cagliari,11,Belgio,1,331,2254
2021,Cagliari,11,Piemonte,0,809,1856
2021,Cagliari,11,Emilia Romagna,0,698,1720
2021,Cagliari,11,Sicilia,0,641,1692
2021,Cagliari,11,Veneto,0,699,1658
2021,Cagliari,11,Campania,0,736,1650
2021,Cagliari,11,Francia,1,551,1589
2021,Cagliari,11,Germania,1,401,1533
2021,Cagliari,11,Toscana,0,655,1262
2021,Cagliari,11,Puglia,0,422,1187
2021,Cagliari,11,Polonia,1,300,1085
2021,Cagliari,11,Spagna,1,251,613
2021,Cagliari,11,Regno Unito,1,168,610
2021,Cagliari,11,Liguria,0,339,598
2021,Cagliari,11,Stati Uniti d'America,1,140,482
2021,Cagliari,11,Calabria,0,163,480
2021,Cagliari,11,Paesi Bassi,1,121,452
2021,Cagliari,11,Portogallo,1,164,425
2021,Cagliari,11,Svizzera (incluso Liechtenstein),1,89,386
2021,Cagliari,11,Romania,1,78,382
2021,Cagliari,11,Abruzzo,0,153,376
2021,Cagliari,11,Marche,0,185,370
2021,Cagliari,11,Umbria,0,165,347
2021,Cagliari,11,Friuli-Venezia Giulia,0,137,322
2021,Cagliari,11,Austria,1,58,175
2021,Cagliari,11,Bolzano,0,69,170
2021,Cagliari,11,Repubblica Ceca,1,27,150
2021,Cagliari,11,Ungheria,1,50,146
2021,Cagliari,11,Basilicata,0,39,136
2021,Cagliari,11,Altri Paesi Africa Mediterranea,1,27,130
2021,Cagliari,11,Irlanda,1,29,129
2021,Cagliari,11,Slovenia,1,40,127
2021,Cagliari,11,Altri Paesi dell'Asia,1,61,118
2021,Cagliari,11,Lituania,1,41,117
2021,Cagliari,11,Malta,1,30,110
2021,Cagliari,11,Brasile,1,13,108
2021,Cagliari,11,Trento,0,37,103
2021,Cagliari,11,Norvegia,1,21,89
2021,Cagliari,11,Argentina,1,19,89
2021,Cagliari,11,Altri Paesi Centro - Sud America,1,20,73
2021,Cagliari,11,Croazia,1,32,72
2021,Cagliari,11,Grecia,1,30,71
2021,Cagliari,11,Russia,1,32,69
2021,Cagliari,11,Turchia,1,18,66
2021,Cagliari,11,Lussemburgo,1,8,63
2021,Cagliari,11,Finlandia,1,7,61
2021,Cagliari,11,Altri Paesi Europei,1,23,59
2021,Cagliari,11,Altri Paesi dell'Africa,1,23,58
2021,Cagliari,11,Molise,0,39,56
2021,Cagliari,11,Ucraina,1,28,53
2021,Cagliari,11,Australia,1,13,44
2021,Cagliari,11,Valle d'Aosta,0,22,43
2021,Cagliari,11,Canada,1,24,39
2021,Cagliari,11,Cina,1,13,34
2021,Cagliari,11,Svezia,1,18,34
2021,Cagliari,11,Bulgaria,1,17,33
2021,Cagliari,11,Danimarca,1,16,30
2021,Cagliari,11,Lettonia,1,12,30
2021,Cagliari,11,India,1,19,30
2021,Cagliari,11,Israele,1,9,24
2021,Cagliari,11,Slovacchia,1,12,23
2021,Cagliari,11,Messico,1,7,20
2021,Cagliari,11,Altri Paesi o territori del Nord Americani,1,10,18
2021,Cagliari,11,Giappone,1,4,16
2021,Cagliari,11,Corea del Sud,1,3,13
2021,Cagliari,11,Venezuela,1,4,11
2021,Cagliari,11,Moldavia,1,1,9
2021,Cagliari,11,Cipro,1,2,9
2021,Cagliari,11,Nuova Zelanda,1,1,9
2021,Cagliari,11,Estonia,1,5,8
2021,Cagliari,11,Egitto,1,2,4
2021,Cagliari,11,Islanda,1,1,3
2021,Cagliari,11,Altri Paesi Asia Occidentale,1,3,3
2021,Cagliari,11,Bielorussia,1,1,1
2021,Cagliari,11,Sud Africa,1,1,1
2021,Cagliari,12,Sardegna,0,10250,16976
2021,Cagliari,12,Lombardia,0,1478,3197
2021,Cagliari,12,Lazio,0,990,2174
2021,Cagliari,12,Belgio,1,253,1873
2021,Cagliari,12,Piemonte,0,664,1365
2021,Cagliari,12,Emilia Romagna,0,544,1274
2021,Cagliari,12,Spagna,1,461,1192
2021,Cagliari,12,Veneto,0,502,1186
2021,Cagliari,12,Sicilia,0,396,1099
2021,Cagliari,12,Campania,0,434,1094
2021,Cagliari,12,Toscana,0,421,833
2021,Cagliari,12,Puglia,0,268,711
2021,Cagliari,12,Francia,1,217,582
2021,Cagliari,12,Polonia,1,132,436
2021,Cagliari,12,Liguria,0,204,420
2021,Cagliari,12,Paesi Bassi,1,92,392
2021,Cagliari,12,Germania,1,131,354
2021,Cagliari,12,Regno Unito,1,86,320
2021,Cagliari,12,Calabria,0,92,315
2021,Cagliari,12,Stati Uniti d'America,1,74,307
2021,Cagliari,12,Friuli-Venezia Giulia,0,153,305
2021,Cagliari,12,Abruzzo,0,101,238
2021,Cagliari,12,Marche,0,90,217
2021,Cagliari,12,Svizzera (incluso Liechtenstein),1,60,189
2021,Cagliari,12,Umbria,0,79,156
2021,Cagliari,12,Egitto,1,35,148
2021,Cagliari,12,Bolzano,0,55,127
2021,Cagliari,12,Trento,0,54,122
2021,Cagliari,12,Grecia,1,39,114
2021,Cagliari,12,Romania,1,39,107
2021,Cagliari,12,Canada,1,17,102
2021,Cagliari,12,Brasile,1,29,101
2021,Cagliari,12,Malta,1,40,98
2021,Cagliari,12,Altri Paesi Centro - Sud America,1,32,97
2021,Cagliari,12,Repubblica Ceca,1,16,94
2021,Cagliari,12,Portogallo,1,43,92
2021,Cagliari,12,Russia,1,27,91
2021,Cagliari,12,Austria,1,33,84
2021,Cagliari,12,Estonia,1,11,65
2021,Cagliari,12,Irlanda,1,16,58
2021,Cagliari,12,Altri Paesi Europei,1,29,53
2021,Cagliari,12,Argentina,1,17,52
2021,Cagliari,12,Basilicata,0,21,49
2021,Cagliari,12,Ungheria,1,20,49
2021,Cagliari,12,Bulgaria,1,11,47
2021,Cagliari,12,Lituania,1,19,40
2021,Cagliari,12,Croazia,1,19,39
2021,Cagliari,12,India,1,15,39
2021,Cagliari,12,Altri Paesi dell'Asia,1,20,36
2021,Cagliari,12,Norvegia,1,9,34
2021,Cagliari,12,Svezia,1,9,33
2021,Cagliari,12,Altri Paesi dell'Africa,1,16,30
2021,Cagliari,12,Danimarca,1,14,29
2021,Cagliari,12,Ucraina,1,17,29
2021,Cagliari,12,Cina,1,17,29
2021,Cagliari,12,Valle d'Aosta,0,14,26
2021,Cagliari,12,Finlandia,1,13,25
2021,Cagliari,12,Giappone,1,10,23
2021,Cagliari,12,Slovenia,1,10,22
2021,Cagliari,12,Molise,0,12,19
2021,Cagliari,12,Israele,1,5,17
2021,Cagliari,12,Altri Paesi o territori del Nord Americani,1,9,15
2021,Cagliari,12,Lussemburgo,1,6,12
2021,Cagliari,12,Messico,1,3,12
2021,Cagliari,12,Altri Paesi o territori dell'Oceania,1,2,9
2021,Cagliari,12,Sud Africa,1,0,8
2021,Cagliari,12,Altri Paesi Asia Occidentale,1,4,7
2021,Cagliari,12,Australia,1,4,7
2021,Cagliari,12,Lettonia,1,4,6
2021,Cagliari,12,Turchia,1,2,4
2021,Cagliari,12,Altri Paesi Africa Mediterranea,1,1,4
2021,Cagliari,12,Cipro,1,2,4
2021,Cagliari,12,Slovacchia,1,1,3
2021,Cagliari,12,Venezuela,1,2,3
2021,Cagliari,12,Corea del Sud,1,0,2
2021,Gallura Nord-Est Sardegna,0,Germania,1,148,643
2021,Gallura Nord-Est Sardegna,0,Sardegna,0,279,426
2021,Gallura Nord-Est Sardegna,0,Lombardia,0,80,250
2021,Gallura Nord-Est Sardegna,0,Sicilia,0,35,228
2021,Gallura Nord-Est Sardegna,0,Paesi Bassi,1,60,179
2021,Gallura Nord-Est Sardegna,0,Emilia Romagna,0,34,154
2021,Gallura Nord-Est Sardegna,0,Svizzera (incluso Liechtenstein),1,48,147
2021,Gallura Nord-Est Sardegna,0,Belgio,1,37,134
2021,Gallura Nord-Est Sardegna,0,Francia,1,57,108
2021,Gallura Nord-Est Sardegna,0,Piemonte,0,31,88
2021,Gallura Nord-Est Sardegna,0,Veneto,0,26,59
2021,Gallura Nord-Est Sardegna,0,Lazio,0,27,55
2021,Gallura Nord-Est Sardegna,0,Austria,1,12,37
2021,Gallura Nord-Est Sardegna,0,Ungheria,1,8,35
2021,Gallura Nord-Est Sardegna,0,Toscana,0,18,33
2021,Gallura Nord-Est Sardegna,0,Spagna,1,11,31
2021,Gallura Nord-Est Sardegna,0,Polonia,1,15,29
2021,Gallura Nord-Est Sardegna,0,Campania,0,7,25
2021,Gallura Nord-Est Sardegna,0,Portogallo,1,6,25
2021,Gallura Nord-Est Sardegna,0,Stati Uniti d'America,1,3,21
2021,Gallura Nord-Est Sardegna,0,Regno Unito,1,10,20
2021,Gallura Nord-Est Sardegna,0,Calabria,0,4,19
2021,Gallura Nord-Est Sardegna,0,Repubblica Ceca,1,10,18
2021,Gallura Nord-Est Sardegna,0,Friuli-Venezia Giulia,0,8,17
2021,Gallura Nord-Est Sardegna,0,Altri Paesi Centro - Sud America,1,3,13
2021,Gallura Nord-Est Sardegna,0,Marche,0,3,13
2021,Gallura Nord-Est Sardegna,0,Canada,1,3,12
2021,Gallura Nord-Est Sardegna,0,Romania,1,10,12
2021,Gallura Nord-Est Sardegna,0,Puglia,0,4,8
2021,Gallura Nord-Est Sardegna,0,Abruzzo,0,5,7
2021,Gallura Nord-Est Sardegna,0,Danimarca,1,4,6
2021,Gallura Nord-Est Sardegna,0,Svezia,1,2,6
2021,Gallura Nord-Est Sardegna,0,Slovacchia,1,2,5
2021,Gallura Nord-Est Sardegna,0,Lussemburgo,1,2,4
2021,Gallura Nord-Est Sardegna,0,Venezuela,1,2,4
2021,Gallura Nord-Est Sardegna,0,Altri Paesi dell'Asia,1,1,3
2021,Gallura Nord-Est Sardegna,0,Turchia,1,2,2
2021,Gallura Nord-Est Sardegna,0,Altri Paesi Africa Mediterranea,1,2,2
2021,Gallura Nord-Est Sardegna,0,Bolzano,0,2,2
2021,Gallura Nord-Est Sardegna,0,Irlanda,1,1,2
2021,Gallura Nord-Est Sardegna,0,Malta,1,2,2
2021,Gallura Nord-Est Sardegna,0,Lituania,1,2,2
2021,Gallura Nord-Est Sardegna,0,Russia,1,2,2
2021,Gallura Nord-Est Sardegna,0,Argentina,1,1,2
2021,Gallura Nord-Est Sardegna,0,Umbria,0,2,2
2021,Gallura Nord-Est Sardegna,0,Brasile,1,1,1
2021,Gallura Nord-Est Sardegna,0,Molise,0,1,1
2021,Gallura Nord-Est Sardegna,0,Altri Paesi o territori del Nord Americani,1,1,1
2021,Gallura Nord-Est Sardegna,0,Liguria,0,1,1
2021,Gallura Nord-Est Sardegna,0,Basilicata,0,1,1
2021,Gallura Nord-Est Sardegna,1,Sardegna,0,1080,1617
2021,Gallura Nord-Est Sardegna,1,Lombardia,0,310,628
2021,Gallura Nord-Est Sardegna,1,Lazio,0,178,401
2021,Gallura Nord-Est Sardegna,1,Veneto,0,73,248
2021,Gallura Nord-Est Sardegna,1,Emilia Romagna,0,76,156
2021,Gallura Nord-Est Sardegna,1,Campania,0,72,145
2021,Gallura Nord-Est Sardegna,1,Piemonte,0,71,120
2021,Gallura Nord-Est Sardegna,1,Sicilia,0,54,112
2021,Gallura Nord-Est Sardegna,1,Liguria,0,63,102
2021,Gallura Nord-Est Sardegna,1,Toscana,0,67,98
2021,Gallura Nord-Est Sardegna,1,Romania,1,5,71
2021,Gallura Nord-Est Sardegna,1,Abruzzo,0,16,65
2021,Gallura Nord-Est Sardegna,1,Spagna,1,24,42
2021,Gallura Nord-Est Sardegna,1,Umbria,0,19,32
2021,Gallura Nord-Est Sardegna,1,Puglia,0,20,29
2021,Gallura Nord-Est Sardegna,1,Trento,0,8,29
2021,Gallura Nord-Est Sardegna,1,Marche,0,14,25
2021,Gallura Nord-Est Sardegna,1,Basilicata,0,5,25
2021,Gallura Nord-Est Sardegna,1,Regno Unito,1,7,23
2021,Gallura Nord-Est Sardegna,1,Portogallo,1,4,22
2021,Gallura Nord-Est Sardegna,1,Svizzera (incluso Liechtenstein),1,13,21
2021,Gallura Nord-Est Sardegna,1,Germania,1,12,20
2021,Gallura Nord-Est Sardegna,1,Brasile,1,6,16
2021,Gallura Nord-Est Sardegna,1,Friuli-Venezia Giulia,0,9,16
2021,Gallura Nord-Est Sardegna,1,Francia,1,13,13
2021,Gallura Nord-Est Sardegna,1,Slovenia,1,5,13
2021,Gallura Nord-Est Sardegna,1,Ucraina,1,3,11
2021,Gallura Nord-Est Sardegna,1,Altri Paesi dell'Asia,1,3,10
2021,Gallura Nord-Est Sardegna,1,Croazia,1,1,9
2021,Gallura Nord-Est Sardegna,1,Paesi Bassi,1,8,8
2021,Gallura Nord-Est Sardegna,1,Altri Paesi Asia Occidentale,1,3,8
2021,Gallura Nord-Est Sardegna,1,Cina,1,2,6
2021,Gallura Nord-Est Sardegna,1,Malta,1,3,5
2021,Gallura Nord-Est Sardegna,1,Belgio,1,3,5
2021,Gallura Nord-Est Sardegna,1,Altri Paesi Europei,1,3,5
2021,Gallura Nord-Est Sardegna,1,Russia,1,2,4
2021,Gallura Nord-Est Sardegna,1,Bolzano,0,4,4
2021,Gallura Nord-Est Sardegna,1,Calabria,0,3,3
2021,Gallura Nord-Est Sardegna,1,Polonia,1,1,2
2021,Gallura Nord-Est Sardegna,1,Repubblica Ceca,1,2,2
2021,Gallura Nord-Est Sardegna,1,Altri Paesi Africa Mediterranea,1,2,2
2021,Gallura Nord-Est Sardegna,1,Valle d'Aosta,0,1,2
2021,Gallura Nord-Est Sardegna,1,Molise,0,1,2
2021,Gallura Nord-Est Sardegna,1,Norvegia,1,1,1
2021,Gallura Nord-Est Sardegna,1,Austria,1,1,1
2021,Gallura Nord-Est Sardegna,1,Stati Uniti d'America,1,1,1
2021,Gallura Nord-Est Sardegna,1,Altri Paesi o territori del Nord Americani,1,1,1
2021,Gallura Nord-Est Sardegna,1,Venezuela,1,1,1
2021,Gallura Nord-Est Sardegna,2,Sardegna,0,1501,2182
2021,Gallura Nord-Est Sardegna,2,Lombardia,0,498,881
2021,Gallura Nord-Est Sardegna,2,Lazio,0,261,409
2021,Gallura Nord-Est Sardegna,2,Campania,0,134,344
2021,Gallura Nord-Est Sardegna,2,Veneto,0,134,281
2021,Gallura Nord-Est Sardegna,2,Germania,1,72,234
2021,Gallura Nord-Est Sardegna,2,Piemonte,0,116,230
2021,Gallura Nord-Est Sardegna,2,Emilia Romagna,0,90,181
2021,Gallura Nord-Est Sardegna,2,Toscana,0,89,123
2021,Gallura Nord-Est Sardegna,2,Sicilia,0,64,117
2021,Gallura Nord-Est Sardegna,2,Puglia,0,39,97
2021,Gallura Nord-Est Sardegna,2,Liguria,0,44,78
2021,Gallura Nord-Est Sardegna,2,Svizzera (incluso Liechtenstein),1,25,70
2021,Gallura Nord-Est Sardegna,2,Abruzzo,0,33,68
2021,Gallura Nord-Est Sardegna,2,Francia,1,21,43
2021,Gallura Nord-Est Sardegna,2,Marche,0,18,38
2021,Gallura Nord-Est Sardegna,2,Spagna,1,4,34
2021,Gallura Nord-Est Sardegna,2,Regno Unito,1,8,32
2021,Gallura Nord-Est Sardegna,2,Basilicata,0,9,29
2021,Gallura Nord-Est Sardegna,2,Umbria,0,21,26
2021,Gallura Nord-Est Sardegna,2,Calabria,0,21,24
2021,Gallura Nord-Est Sardegna,2,Bolzano,0,8,23
2021,Gallura Nord-Est Sardegna,2,Romania,1,7,17
2021,Gallura Nord-Est Sardegna,2,Friuli-Venezia Giulia,0,12,15
2021,Gallura Nord-Est Sardegna,2,Austria,1,6,12
2021,Gallura Nord-Est Sardegna,2,Altri Paesi Asia Occidentale,1,3,11
2021,Gallura Nord-Est Sardegna,2,Lituania,1,3,10
2021,Gallura Nord-Est Sardegna,2,Paesi Bassi,1,3,8
2021,Gallura Nord-Est Sardegna,2,Russia,1,6,8
2021,Gallura Nord-Est Sardegna,2,Trento,0,7,7
2021,Gallura Nord-Est Sardegna,2,Lettonia,1,6,6
2021,Gallura Nord-Est Sardegna,2,Croazia,1,2,6
2021,Gallura Nord-Est Sardegna,2,Altri Paesi Europei,1,6,6
2021,Gallura Nord-Est Sardegna,2,Slovenia,1,1,5
2021,Gallura Nord-Est Sardegna,2,Belgio,1,4,4
2021,Gallura Nord-Est Sardegna,2,Lussemburgo,1,2,4
2021,Gallura Nord-Est Sardegna,2,Cina,1,3,3
2021,Gallura Nord-Est Sardegna,2,Norvegia,1,0,3
2021,Gallura Nord-Est Sardegna,2,Ucraina,1,2,3
2021,Gallura Nord-Est Sardegna,2,Portogallo,1,1,2
2021,Gallura Nord-Est Sardegna,2,Polonia,1,1,2
2021,Gallura Nord-Est Sardegna,2,Slovacchia,1,2,2
2021,Gallura Nord-Est Sardegna,2,Ungheria,1,2,2
2021,Gallura Nord-Est Sardegna,2,Molise,0,2,2
2021,Gallura Nord-Est Sardegna,2,Danimarca,1,1,1
2021,Gallura Nord-Est Sardegna,2,Malta,1,1,1
2021,Gallura Nord-Est Sardegna,2,Egitto,1,1,1
2021,Gallura Nord-Est Sardegna,2,Altri Paesi Africa Mediterranea,1,1,1
2021,Gallura Nord-Est Sardegna,2,Altri Paesi o territori del Nord Americani,1,1,1
2021,Gallura Nord-Est Sardegna,3,Sardegna,0,1988,3289
2021,Gallura Nord-Est Sardegna,3,Lombardia,0,580,1080
2021,Gallura Nord-Est Sardegna,3,Lazio,0,397,788
2021,Gallura Nord-Est Sardegna,3,Campania,0,194,530
2021,Gallura Nord-Est Sardegna,3,Germania,1,168,433
2021,Gallura Nord-Est Sardegna,3,Veneto,0,160,365
2021,Gallura Nord-Est Sardegna,3,Piemonte,0,150,280
2021,Gallura Nord-Est Sardegna,3,Toscana,0,166,274
2021,Gallura Nord-Est Sardegna,3,Emilia Romagna,0,141,263
2021,Gallura Nord-Est Sardegna,3,Francia,1,116,177
2021,Gallura Nord-Est Sardegna,3,Puglia,0,61,163
